Campus,Location,Student Path,Entry Status,HEGIS at Exit,Major at Exit,Potential Number of Students,Potential Number of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,Number of Students Found,Year
70,Northridge,1,FTF + FTT,5131,International Business,201,109,38690,62986,77009,65649.77193,57,12
70,Northridge,1,FTF + FTT,5131,International Business,201,87,32102,61423,90390,77853.41026,39,13
70,Northridge,1,FTF + FTT,5131,International Business,201,74,24390,56255,76276,58263.54545,33,14
70,Northridge,1,FTF + FTT,5131,International Business,201,60,22618,47993,86588,66667.44828,29,15
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,172,23506,38301,51602,39465.23567,157,1
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,170,27630,44385,57107,44238.55128,156,2
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,170,34094,47696,62273,47780.0596,151,3
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,170,36228,50192.5,64711,49545.21233,146,4
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,169,31758,52444.5,67001,50948.92254,142,5
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,161,40088,54720,67972.5,55439.20455,132,6
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,153,42154,55287.5,72080,56606.13934,122,7
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,136,32586,56045,75955,58867.56757,111,8
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,116,38017,59309,83529,62403.03371,89,9
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,90,41460,68923,88297,66463.38806,67,10
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,74,49428,69427,88875,69517.85455,55,11
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,58,53195,70139,93154,73891.53659,41,12
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,45,43492.5,70313,88079.5,69182.30556,36,13
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,39,66582.5,79618,100127,79843,28,14
70,Northridge,1,FTF + FTT,5151,Human Resources/Personnel Management,173,38,41213,81980,97138,74246.73333,30,15
70,Northridge,1,FTF + FTT,5995,Business Law,136,136,17110,31718,48255,36224.38053,113,1
70,Northridge,1,FTF + FTT,5995,Business Law,136,136,20224,40358,58389,42852.01835,109,2
70,Northridge,1,FTF + FTT,5995,Business Law,136,136,21052,44664,63020,46607.21495,107,3
70,Northridge,1,FTF + FTT,5995,Business Law,136,136,14986.5,43744.5,61444.5,46199.375,104,4
70,Northridge,1,FTF + FTT,5995,Business Law,136,136,21785,46953,66260,51592.2,105,5
70,Northridge,1,FTF + FTT,5995,Business Law,136,135,25906,48902,68891,53500.64151,106,6
70,Northridge,1,FTF + FTT,5995,Business Law,136,134,27256,55770.5,80414.5,58738.07292,96,7
70,Northridge,1,FTF + FTT,5995,Business Law,136,134,32782,54618,87368,61078.62637,91,8
70,Northridge,1,FTF + FTT,5995,Business Law,136,134,36588.5,55029,83744.5,63074.53409,88,9
70,Northridge,1,FTF + FTT,5995,Business Law,136,134,29215,52104,90595,63669.76923,91,10
70,Northridge,1,FTF + FTT,5995,Business Law,136,133,28243,59211,86496,66131.25275,91,11
70,Northridge,1,FTF + FTT,5995,Business Law,136,133,30150,61043,99565,68812.52273,88,12
70,Northridge,1,FTF + FTT,5995,Business Law,136,127,35183,64963,110796,83442.25301,83,13
70,Northridge,1,FTF + FTT,5995,Business Law,136,79,32438,65995,103993,74725.17647,51,14
70,Northridge,1,FTF + FTT,5995,Business Law,136,51,14474,73280,107903,76306.67742,31,15
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,2191,11794,23476.5,34545,25017.12659,1888,1
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,1983,17852.5,31016.5,43230.5,31866.1494,1660,2
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,1788,19229,35235,47622,36041.08546,1451,3
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,1621,22362,38807,52727,39856.10481,1288,4
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,1466,21903,41063,57233,42763.56233,1115,5
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,1292,25807,45786.5,62990,47049.52062,970,6
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,1145,27566,46079,67639,49501.76121,825,7
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,1000,28706,48980,71712.5,56251.1321,704,8
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,830,31798,50939.5,74353,56667.05219,594,9
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,648,33919,53555,79935,60172.20925,454,10
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,589,33541,57674,83208,61792.48403,407,11
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,504,30724,57542,87870,62660.65075,335,12
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,415,36358,56221,84635,67423.6679,271,13
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,322,33623,56546.5,90708,67181.13861,202,14
70,Northridge,1,FTF + FTT,06021 + 06022,Journalism,2290,257,31988,57784,93200,65999.05455,165,15
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,3975,10039,21249,32597,23428.6854,3417,1
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,3633,14905.5,28529.5,42072,30414.40938,3112,2
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,3237,17647,33781,48501,35357.14536,2738,3
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,2910,20316,37748,54081,39719.64185,2418,4
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,2570,21587,40887,59582,43449.7442,2111,5
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,2273,24809,44457.5,64422,47395.71742,1826,6
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,1965,27703,46913,68434,51369.0449,1559,7
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,1669,29549,50342,73279,54928.23941,1299,8
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,1404,30015,52298,77377,57995.4684,1076,9
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,1098,32047.5,54037,78446,59748.91133,812,10
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,959,30216.5,55139,79197.5,61583.73699,692,11
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,767,30237,58268.5,83113,63850.18251,526,12
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,548,33670,60576,87705,68637.6281,363,13
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,426,36443,63378,92811,73723.09898,293,14
70,Northridge,1,FTF + FTT,6031,Radio/Television/Broadcast,4153,316,33658.5,63813,97053,72561.03774,212,15
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,906,25305,45650,66393,48191.37813,759,1
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,813,37675.5,58797.5,76455,58681.40143,700,2
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,746,43211,65343,85741,65958.9326,638,3
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,693,49063,71779,92235,73406.55148,573,4
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,665,55346,79439,98394,78626.39187,541,5
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,628,57779,83520,104715,82386.56795,493,6
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,594,58284,83821,107560,85376.22151,465,7
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,563,57475,84962.5,113706,86004.83937,442,8
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,512,60426.5,89370.5,115211,89068.56373,408,9
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,448,65787,94980,121892,105937.9552,357,10
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,409,70681.5,98174,126483,108472.8782,312,11
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,344,77407,100650,131187,119460.7595,262,12
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,266,79898,104993,133919,129052.7537,203,13
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,191,84920,109543,136801,127266.2057,141,14
70,Northridge,1,FTF + FTT,07011 + 07012,Graphic Communications,974,113,83977,107253,137445,127378.6914,81,15
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,1055,25734,41710,56866,43367.43431,921,1
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,1007,37832.5,51598.5,67217.5,53413.06977,860,2
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,971,40799,56294.5,75530,59347.73723,822,3
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,918,44734,61924.5,82020.5,64472.40741,756,4
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,872,47208,66360.5,87992,69043.77479,706,5
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,828,49874,71651,91968,73966.84314,663,6
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,790,51343,73970,96525.5,76753.17949,624,7
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,752,53481,78459,100347,81492.5193,570,8
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,709,55997,80715,104374,84648.91182,533,9
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,636,59341,82747.5,107931,88643.48498,466,10
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,599,58416,85242,111693,88895.92694,438,11
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,542,60108.5,88507,117950,94289.68557,388,12
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,441,58166.5,85580.5,116077,94314.12813,320,13
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,343,66003,95185,126144,104662.1903,247,14
70,Northridge,1,FTF + FTT,7021,Information Systems,1076,240,62196,92280,120241,104120.7751,169,15
70,Northridge,1,FTF + FTT,8231,Child Development,2858,2728,11941.5,21122,31113,23061.60442,2308,1
70,Northridge,1,FTF + FTT,8231,Child Development,2858,2495,15720,27547,39111,28835.95061,2045,2
70,Northridge,1,FTF + FTT,8231,Child Development,2858,2303,17805,31237,44399,32381.17508,1862,3
70,Northridge,1,FTF + FTT,8231,Child Development,2858,2120,20359,34043,48922,34976.34429,1673,4
70,Northridge,1,FTF + FTT,8231,Child Development,2858,1953,21565.5,36069.5,51503.5,36919.92566,1520,5
70,Northridge,1,FTF + FTT,8231,Child Development,2858,1801,23500,38191,54541,39358.75947,1347,6
70,Northridge,1,FTF + FTT,8231,Child Development,2858,1653,22955,39966.5,56295,40674.05824,1202,7
70,Northridge,1,FTF + FTT,8231,Child Development,2858,1516,23578,41425,58847,42689.76164,1074,8
70,Northridge,1,FTF + FTT,8231,Child Development,2858,1320,24342,43002,61030,44190.14572,899,9
70,Northridge,1,FTF + FTT,8231,Child Development,2858,1157,25456,45215,63941,46613.70039,771,10
70,Northridge,1,FTF + FTT,8231,Child Development,2858,1048,26006,46854.5,66396,48169.52579,698,11
70,Northridge,1,FTF + FTT,8231,Child Development,2858,925,26198,49267.5,68595,48653.7785,614,12
70,Northridge,1,FTF + FTT,8231,Child Development,2858,781,27746,50644.5,69866,50642.16732,508,13
70,Northridge,1,FTF + FTT,8231,Child Development,2858,639,25779,52557,72921,50958.91771,401,14
70,Northridge,1,FTF + FTT,8231,Child Development,2858,479,26851,55468,76020,52292.38225,293,15
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,2282,10268,19240,30432,22158.43842,1973,1
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,1921,13398,25067,38587,28017.06831,1625,2
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,1641,16430,30474.5,47358,33365.30684,1346,3
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,1412,19385,36116,54548,38922.36903,1130,4
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,1252,21586,41188,59906,43962.11269,985,5
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,1107,21604.5,45751,64240,46909.79432,880,6
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,952,25468,49268,69879,51451.60768,729,7
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,827,24960,55750,73913,54658.66613,623,8
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,695,29437,57433,78118,58022.6441,517,9
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,568,27551,59666,78587,59178.87411,421,10
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,494,25910,58733.5,81772,60570.77143,350,11
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,415,31769,63017,83538,64807.08418,297,12
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,333,32342,61992,83087,65282.86555,238,13
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,266,33978,68247,87018,69744.96296,189,14
70,Northridge,1,FTF + FTT,8351,Kinesiology,2506,190,30974,71329.5,91583,73600.56338,142,15
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,64,8196,14611,24744,18440.11111,54,1
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,49,16000.5,28582,38864,31278.45,40,2
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,39,17859,27454.5,39612,30615.55882,34,3
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,30,18352,40218,53576,36826.12,25,4
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,19,32633,46006,54374,46725.15385,13,5
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,12,39237,48489.5,58661,49860.375,8,6
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,6,,,,,4,7
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,,,,,,,8
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,,,,,,,9
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,,,,,,,10
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,,,,,,,11
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,,,,,,,12
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,,,,,,,13
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,,,,,,,14
70,Northridge,1,FTF + FTT,8375,Athletic Training,74,,,,,,,15
70,Northridge,1,FTF + FTT,9011,Engineering,5,5,27944,46600,58633,44883.6,5,1
70,Northridge,1,FTF + FTT,9011,Engineering,5,5,,,,,3,2
70,Northridge,1,FTF + FTT,9011,Engineering,5,5,,,,,3,3
70,Northridge,1,FTF + FTT,9011,Engineering,5,5,,,,,3,4
70,Northridge,1,FTF + FTT,9011,Engineering,5,5,,,,,3,5
70,Northridge,1,FTF + FTT,9011,Engineering,5,5,,,,,3,6
70,Northridge,1,FTF + FTT,9011,Engineering,5,5,,,,,3,7
70,Northridge,1,FTF + FTT,9011,Engineering,5,5,,,,,3,8
70,Northridge,1,FTF + FTT,9011,Engineering,5,5,,,,,3,9
70,Northridge,1,FTF + FTT,9011,Engineering,5,5,,,,,3,10
70,Northridge,1,FTF + FTT,9011,Engineering,5,5,,,,,3,11
70,Northridge,1,FTF + FTT,9011,Engineering,5,5,,,,,3,12
70,Northridge,1,FTF + FTT,9011,Engineering,5,3,,,,,2,13
70,Northridge,1,FTF + FTT,9011,Engineering,5,3,,,,,2,14
70,Northridge,1,FTF + FTT,9011,Engineering,5,2,,,,,2,15
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,396,21622,39390,59201,41533.33138,341,1
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,339,39381,59478.5,72659,56192.04965,282,2
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,278,39915,63339,80695,61284.00885,226,3
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,234,48715.5,68823,84326,65472.36702,188,4
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,197,55468,75663,90118,73148.01282,156,5
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,162,59834,81475,97406,80101.17557,131,6
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,128,64277,83152,99527,79706.01905,105,7
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,107,70863,89831,104209,90751.61176,85,8
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,95,78930,95915,113931,96920.89333,75,9
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,59,84262,100242,116034,107543.8913,46,10
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,49,87406,98103,111520,109089.9737,38,11
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,36,100566,108402,118473,118005.7037,27,12
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,27,100001,109947,131345,121796.7368,19,13
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,17,96396,108480,113369,108473.8571,14,14
70,Northridge,1,FTF + FTT,9081,Civil Engineering,454,13,74537,104009.5,111645,89936.4,10,15
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,443,22242,49580,68979,47975.0731,342,1
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,393,42009,63572.5,81912,61828.41554,296,2
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,333,47007,67097.5,84609,64640.40909,242,3
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,308,52398.5,73551,89519,69878.57547,212,4
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,283,58437,76032,94463,76577.82199,191,5
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,261,61945,79744,100664,83445.40462,173,6
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,235,62612,85171,109351,89475.74834,151,7
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,209,63814,84437.5,106842.5,88311.64706,136,8
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,175,68419,90239,115018,92815.88288,111,9
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,134,67375,87301,117699,92528.38554,83,10
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,124,72917,94780,121225,97648.0274,73,11
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,95,69200,92914,120890,95831.4386,57,12
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,71,78255,97688,149729,111309.8605,43,13
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,48,71218,106840.5,149422,115130.2308,26,14
70,Northridge,1,FTF + FTT,9091,Electrical Engineering,479,36,92439.5,118297.5,165866.5,123110.1,20,15
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,156,19715.5,40829.5,61470.5,42847.55303,132,1
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,138,34084,57578,73594,53846.62609,115,2
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,124,43818,67066,82484,62022.93684,95,3
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,117,51077,73964,86260,72223.04598,87,4
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,101,55419.5,79300.5,93775,76933.72222,72,5
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,95,64557.5,82214.5,93488,81813.76563,64,6
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,82,66664,85945,102114,84092.60377,53,7
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,75,71264,89602.5,108236,86771.21154,52,8
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,52,74189,85752.5,115498,120315.7105,38,9
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,34,65024,96370,125597,142419.3043,23,10
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,25,60562,98749,129326,168513.8947,19,11
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,15,81924,106744.5,159366,289182.8,10,12
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,10,84347.5,116700.5,172903.5,130803.125,8,13
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,4,,,,,2,14
70,Northridge,1,FTF + FTT,9094,Computer Engineering,166,,,,,,,15
70,Northridge,1,FTF + FTT,9101,Mechanical Engineering,637,565,28402,47969,61710,45137.8847,477,1
70,Northridge,1,FTF + FTT,9101,Mechanical Engineering,637,479,47829,62306.5,71774,58472.95343,408,2
70,Northridge,1,FTF + FTT,9101,Mechanical Engineering,637,374,54894,67004,77582,65999.5,322,3
70,Northridge,1,FTF + FTT,9101,Mechanical Engineering,637,320,55028,69146,82613,68681.53455,275,4
70,Northridge,1,FTF + FTT,9101,Mechanical Engineering,637,292,59397,74074,89386,73652.84959,246,5
70,Northridge,1,FTF + FTT,9101,Mechanical Engineering,637,255,60957,77497.5,91952,76387.78571,210,6
70,Northridge,1,FTF + FTT,9101,Mechanical Engineering,637,212,67016,82580,100357,81679.19209,177,7
70,Northridge,1,FTF + FTT,9101,Mechanical Engineering,637,182,68879,87849.5,103877,88027.95205,146,8
70,Northridge,1,FTF + FTT,9101,Mechanical Engineering,637,150,77230,94675.5,115041,98015.02459,122,9
70,Northridge,1,FTF + FTT,9101,Mechanical Engineering,637,106,72075,97050,119766,97032.36782,87,10
70,Northridge,1,FTF + FTT,9101,Mechanical Engineering,637,85,72515,100523.5,133114,104735.3636,66,11
70,Northridge,1,FTF + FTT,9101,Mechanical Engineering,637,71,82799,111835,134849,107998.6981,53,12
