Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
40,1,FTF + FTT,08351,08351,Kinesiology,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Utilities,,,,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Construction,,,,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Manufacturing,,,,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Wholesale Trade,,,,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Retail Trade,9,44838,41624,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Transportation & Warehousing,,,,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Information,5,17874,19289,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Finance & Insurance,,,,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Real Estate & Rental & Leasing,,,,,,
40,1,FTF + FTT,08351,08351,Kinesiology,"Professional, Scientific, & Technical Skills",6,47636,52100,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Admin & Support & Waste Mgmt & Remediation,6,49334,50204,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Educational Services,32,53321,46482,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Health Care & Social Assistance,30,31812,38306,,,
40,1,FTF + FTT,08351,08351,Kinesiology,"Arts, Entertainment, & Recreation",19,33138,39258,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Accommodation & Food Services,10,25273,27008,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Other Services,,,,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Government,10,42129,41542,,,
40,1,FTF + FTT,08351,08351,Kinesiology,Wages - No NAICS Code,7,17642,40479,,,
