Campus,Location,Student Path,Entry Stat,HEGIS at ExitOLD,HEGIS at Exit,Major,industry,# of Students Found,Median Annual Earnings,Average Annual Earnings,# of Students Found,Median Annual Earnings,Average Annual Earnings
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,Wholesale Trade,,,,,,
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,Finance & Insurance,,,,,,
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,Educational Services,5,"$63,089 ","$55,069 ",,,
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,Other Services,,,,,,
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,Government,,,,,,
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,No Wages,26,,,37,,
55,Dominguez Hills,3,FTT,8351,8351,Kinesiology,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,10021 + 10022,10022,Art,Information,,,,,,
55,Dominguez Hills,3,FTT,10021 + 10022,10022,Art,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,10021 + 10022,10022,Art,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,3,FTT,10021 + 10022,10022,Art,Accommodation & Food Services,,,,,,
55,Dominguez Hills,3,FTT,10021 + 10022,10022,Art,No Wages,8,,,9,,
55,Dominguez Hills,3,FTT,10031,10031,Art History,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,10031,10031,Art History,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,10031,10031,Art History,Other Services,,,,,,
55,Dominguez Hills,3,FTT,10031,10031,Art History,No Wages,,,,,,
55,Dominguez Hills,3,FTT,10031,10031,Art History,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,10051,10051,Music,Finance & Insurance,,,,,,
55,Dominguez Hills,3,FTT,10051,10051,Music,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,10051,10051,Music,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,10051,10051,Music,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,10051,10051,Music,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,10051,10051,Music,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,3,FTT,10051,10051,Music,Accommodation & Food Services,,,,,,
55,Dominguez Hills,3,FTT,10051,10051,Music,Government,,,,,,
55,Dominguez Hills,3,FTT,10051,10051,Music,No Wages,8,,,14,,
55,Dominguez Hills,3,FTT,10071,10071,Theatre Arts,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,10071,10071,Theatre Arts,Government,,,,,,
55,Dominguez Hills,3,FTT,10071,10071,Theatre Arts,No Wages,,,,5,,
55,Dominguez Hills,3,FTT,10091,10091,Graphic Design,Manufacturing,,,,,,
55,Dominguez Hills,3,FTT,10091,10091,Graphic Design,Wholesale Trade,,,,,,
55,Dominguez Hills,3,FTT,10091,10091,Graphic Design,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,10091,10091,Graphic Design,Accommodation & Food Services,,,,,,
55,Dominguez Hills,3,FTT,10091,10091,Graphic Design,No Wages,9,,,11,,
55,Dominguez Hills,3,FTT,11051,11051,Spanish,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,11051,11051,Spanish,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,11051,11051,Spanish,Accommodation & Food Services,,,,,,
55,Dominguez Hills,3,FTT,11051,11051,Spanish,Government,,,,,,
55,Dominguez Hills,3,FTT,11051,11051,Spanish,No Wages,8,,,9,,
55,Dominguez Hills,3,FTT,12011,12011,Health Science,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,12011,12011,Health Science,Finance & Insurance,,,,,,
55,Dominguez Hills,3,FTT,12011,12011,Health Science,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,12011,12011,Health Science,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,12011,12011,Health Science,Government,,,,,,
55,Dominguez Hills,3,FTT,12011,12011,Health Science,No Wages,20,,,24,,
55,Dominguez Hills,3,FTT,12021,12021,Health Care Management/Administration,Manufacturing,,,,,,
55,Dominguez Hills,3,FTT,12021,12021,Health Care Management/Administration,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,12021,12021,Health Care Management/Administration,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,12021,12021,Health Care Management/Administration,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,12021,12021,Health Care Management/Administration,Government,,,,,,
55,Dominguez Hills,3,FTT,12021,12021,Health Care Management/Administration,No Wages,8,,,12,,
55,Dominguez Hills,3,FTT,12081,12081,Occupational Therapy,Manufacturing,,,,,,
55,Dominguez Hills,3,FTT,12081,12081,Occupational Therapy,Wholesale Trade,,,,,,
55,Dominguez Hills,3,FTT,12081,12081,Occupational Therapy,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,12081,12081,Occupational Therapy,Information,,,,,,
55,Dominguez Hills,3,FTT,12081,12081,Occupational Therapy,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,12081,12081,Occupational Therapy,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,12081,12081,Occupational Therapy,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,12081,12081,Occupational Therapy,Accommodation & Food Services,,,,,,
55,Dominguez Hills,3,FTT,12081,12081,Occupational Therapy,Government,,,,,,
55,Dominguez Hills,3,FTT,12081,12081,Occupational Therapy,No Wages,,,,6,,
55,Dominguez Hills,3,FTT,12081,12081,Occupational Therapy,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,12231 + 12232,12232,Medical Technology,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,Dominguez Hills,3,FTT,12231 + 12232,12232,Medical Technology,Manufacturing,,,,,,
55,Dominguez Hills,3,FTT,12231 + 12232,12232,Medical Technology,Wholesale Trade,,,,,,
55,Dominguez Hills,3,FTT,12231 + 12232,12232,Medical Technology,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,12231 + 12232,12232,Medical Technology,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,12231 + 12232,12232,Medical Technology,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,12231 + 12232,12232,Medical Technology,No Wages,20,,,22,,
55,Dominguez Hills,3,FTT,12231 + 12232,12232,Medical Technology,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,12251 + 12253,12253,Radiologic Science & Technology,Construction,,,,,,
55,Dominguez Hills,3,FTT,12251 + 12253,12253,Radiologic Science & Technology,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,12251 + 12253,12253,Radiologic Science & Technology,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,12251 + 12253,12253,Radiologic Science & Technology,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,12251 + 12253,12253,Radiologic Science & Technology,No Wages,15,,,19,,
55,Dominguez Hills,3,FTT,15011,15011,English,Manufacturing,,,,,,
55,Dominguez Hills,3,FTT,15011,15011,English,Finance & Insurance,,,,,,
55,Dominguez Hills,3,FTT,15011,15011,English,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,15011,15011,English,Educational Services,8,"$32,528 ","$36,191 ",6,"$77,093 ","$60,393 "
55,Dominguez Hills,3,FTT,15011,15011,English,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,15011,15011,English,No Wages,8,,,14,,
55,Dominguez Hills,3,FTT,15011,15011,English,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,15021,15021,English Literature,Wholesale Trade,,,,,,
55,Dominguez Hills,3,FTT,15021,15021,English Literature,Finance & Insurance,,,,,,
55,Dominguez Hills,3,FTT,15021,15021,English Literature,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,15021,15021,English Literature,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,15021,15021,English Literature,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,15021,15021,English Literature,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,15021,15021,English Literature,Accommodation & Food Services,,,,,,
55,Dominguez Hills,3,FTT,15021,15021,English Literature,No Wages,19,,,25,,
55,Dominguez Hills,3,FTT,15051,15051,Linguistics,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,15051,15051,Linguistics,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,15051,15051,Linguistics,Accommodation & Food Services,,,,,,
55,Dominguez Hills,3,FTT,15051,15051,Linguistics,No Wages,6,,,10,,
55,Dominguez Hills,3,FTT,15091,15091,Philosophy,Wholesale Trade,,,,,,
55,Dominguez Hills,3,FTT,15091,15091,Philosophy,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,15091,15091,Philosophy,No Wages,5,,,6,,
55,Dominguez Hills,3,FTT,15091,15091,Philosophy,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,17011,17011,Mathematics,Construction,,,,,,
55,Dominguez Hills,3,FTT,17011,17011,Mathematics,Manufacturing,,,,,,
55,Dominguez Hills,3,FTT,17011,17011,Mathematics,Finance & Insurance,,,,,,
55,Dominguez Hills,3,FTT,17011,17011,Mathematics,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,17011,17011,Mathematics,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,17011,17011,Mathematics,No Wages,12,,,18,,
55,Dominguez Hills,3,FTT,17011,17011,Mathematics,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,19021,19021,Physics,No Wages,,,,,,
55,Dominguez Hills,3,FTT,19051,19051,Chemistry,Wholesale Trade,,,,,,
55,Dominguez Hills,3,FTT,19051,19051,Chemistry,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,19051,19051,Chemistry,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,19051,19051,Chemistry,No Wages,5,,,6,,
55,Dominguez Hills,3,FTT,19051,19051,Chemistry,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,19141,19141,Geology,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,19141,19141,Geology,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,19141,19141,Geology,No Wages,,,,,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Construction,,,,,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Wholesale Trade,,,,,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Transportation & Warehousing,,,,,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Finance & Insurance,,,,,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,5,"$24,913 ","$34,385 ",,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Educational Services,5,"$22,212 ","$28,173 ",,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Health Care & Social Assistance,13,"$29,513 ","$29,241 ",,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Accommodation & Food Services,,,,,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Other Services,,,,,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Government,9,"$59,796 ","$55,249 ",,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,No Wages,71,,,100,,
55,Dominguez Hills,3,FTT,20011 + 20013,20013,Psychology,Wages - No NAICS Code,5,"$14,265 ","$20,886 ",,,
55,Dominguez Hills,3,FTT,20991,20991,Behavioral Science,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,Dominguez Hills,3,FTT,20991,20991,Behavioral Science,Manufacturing,,,,,,
55,Dominguez Hills,3,FTT,20991,20991,Behavioral Science,Finance & Insurance,,,,,,
55,Dominguez Hills,3,FTT,20991,20991,Behavioral Science,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,20991,20991,Behavioral Science,No Wages,7,,,7,,
55,Dominguez Hills,3,FTT,20991,20991,Behavioral Science,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,21021,21021,Public Administration,Utilities,,,,,,
55,Dominguez Hills,3,FTT,21021,21021,Public Administration,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,21021,21021,Public Administration,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,21021,21021,Public Administration,Government,14,"$89,408 ","$93,020 ",11,"$86,377 ","$116,221 "
55,Dominguez Hills,3,FTT,21021,21021,Public Administration,No Wages,19,,,24,,
55,Dominguez Hills,3,FTT,21021,21021,Public Administration,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,21025 + 21031,21031,Recreation Management & Administration,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,21025 + 21031,21031,Recreation Management & Administration,Government,,,,,,
55,Dominguez Hills,3,FTT,21025 + 21031,21031,Recreation Management & Administration,No Wages,,,,5,,
55,Dominguez Hills,3,FTT,21025 + 21031,21031,Recreation Management & Administration,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,21042,21042,Human Services,Manufacturing,,,,,,
55,Dominguez Hills,3,FTT,21042,21042,Human Services,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,21042,21042,Human Services,Finance & Insurance,,,,,,
55,Dominguez Hills,3,FTT,21042,21042,Human Services,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,21042,21042,Human Services,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,21042,21042,Human Services,Health Care & Social Assistance,9,"$38,895 ","$33,816 ",,,
55,Dominguez Hills,3,FTT,21042,21042,Human Services,Accommodation & Food Services,,,,,,
55,Dominguez Hills,3,FTT,21042,21042,Human Services,Other Services,,,,,,
55,Dominguez Hills,3,FTT,21042,21042,Human Services,Government,,,,,,
55,Dominguez Hills,3,FTT,21042,21042,Human Services,No Wages,29,,,44,,
55,Dominguez Hills,3,FTT,21042,21042,Human Services,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,21051,21051,Criminal Justice,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,21051,21051,Criminal Justice,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,21051,21051,Criminal Justice,Government,,,,,,
55,Dominguez Hills,3,FTT,21051,21051,Criminal Justice,No Wages,29,,,33,,
55,Dominguez Hills,3,FTT,22021,22021,Anthropology,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,22021,22021,Anthropology,No Wages,6,,,7,,
55,Dominguez Hills,3,FTT,22041,22041,Economics,Finance & Insurance,,,,,,
55,Dominguez Hills,3,FTT,22041,22041,Economics,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,22041,22041,Economics,No Wages,,,,,,
55,Dominguez Hills,3,FTT,22051,22051,History,Wholesale Trade,,,,,,
55,Dominguez Hills,3,FTT,22051,22051,History,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,22051,22051,History,Information,,,,,,
55,Dominguez Hills,3,FTT,22051,22051,History,Finance & Insurance,,,,,,
55,Dominguez Hills,3,FTT,22051,22051,History,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,3,FTT,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,22051,22051,History,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,22051,22051,History,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,22051,22051,History,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,3,FTT,22051,22051,History,No Wages,18,,,26,,
55,Dominguez Hills,3,FTT,22051,22051,History,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,3,FTT,22061 + 22063,22063,Geography,No Wages,,,,,,
55,Dominguez Hills,3,FTT,22071,22071,Political Science,Utilities,,,,,,
55,Dominguez Hills,3,FTT,22071,22071,Political Science,Manufacturing,,,,,,
55,Dominguez Hills,3,FTT,22071,22071,Political Science,Wholesale Trade,,,,,,
55,Dominguez Hills,3,FTT,22071,22071,Political Science,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,22071,22071,Political Science,Information,,,,,,
55,Dominguez Hills,3,FTT,22071,22071,Political Science,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,22071,22071,Political Science,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,22071,22071,Political Science,Accommodation & Food Services,,,,,,
55,Dominguez Hills,3,FTT,22071,22071,Political Science,Other Services,,,,,,
55,Dominguez Hills,3,FTT,22071,22071,Political Science,Government,,,,,,
55,Dominguez Hills,3,FTT,22071,22071,Political Science,No Wages,13,,,17,,
55,Dominguez Hills,3,FTT,22081,22081,Sociology,Wholesale Trade,,,,,,
55,Dominguez Hills,3,FTT,22081,22081,Sociology,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,22081,22081,Sociology,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,3,FTT,22081,22081,Sociology,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,3,FTT,22081,22081,Sociology,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,22081,22081,Sociology,Educational Services,5,"$45,287 ","$48,752 ",,,
55,Dominguez Hills,3,FTT,22081,22081,Sociology,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,3,FTT,22081,22081,Sociology,Accommodation & Food Services,,,,,,
55,Dominguez Hills,3,FTT,22081,22081,Sociology,Other Services,,,,,,
55,Dominguez Hills,3,FTT,22081,22081,Sociology,Government,6,"$58,900 ","$62,338 ",,,
55,Dominguez Hills,3,FTT,22081,22081,Sociology,No Wages,39,,,57,,
55,Dominguez Hills,3,FTT,22081,22081,Sociology,Wages - No NAICS Code,5,"$36,850 ","$35,815 ",5,"$58,731 ","$51,114 "
55,Dominguez Hills,3,FTT,22111,22111,African-American Studies,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,22111,22111,African-American Studies,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,22111,22111,African-American Studies,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,22111,22111,African-American Studies,No Wages,,,,,,
55,Dominguez Hills,3,FTT,22131,22131,Mexican-American Studies,No Wages,,,,,,
55,Dominguez Hills,3,FTT,22993,22993,Labor Studies,Educational Services,,,,,,
55,Dominguez Hills,3,FTT,22993,22993,Labor Studies,No Wages,,,,,,
55,Dominguez Hills,3,FTT,22994,22994,Cultural Resources Management,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,3,FTT,22994,22994,Cultural Resources Management,No Wages,,,,,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Construction,,,,,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Manufacturing,5,"$58,870 ","$50,597 ",,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Wholesale Trade,,,,,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Retail Trade,,,,,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Transportation & Warehousing,,,,,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Information,,,,,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Finance & Insurance,,,,,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,"Professional, Scientific, & Technical Skills",8,"$78,026 ","$82,709 ",,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Admin & Support & Waste Mgmt & Remediation,5,"$26,073 ","$29,083 ",,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Educational Services,29,"$33,975 ","$35,793 ",14,"$38,054 ","$37,540 "
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Health Care & Social Assistance,15,"$42,834 ","$49,594 ",7,"$32,660 ","$42,941 "
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Accommodation & Food Services,,,,,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Other Services,,,,,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Government,6,"$52,597 ","$64,673 ",6,"$57,479 ","$60,204 "
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,No Wages,92,,,136,,
55,Dominguez Hills,3,FTT,49012 + 49017,49017,Women's Studies,Wages - No NAICS Code,6,"$5,368 ","$13,654 ",,,
55,Dominguez Hills,4,FTF + FTT,0,0,Undeclared/Unknown,Utilities,,,,,,
55,Dominguez Hills,4,FTF + FTT,0,0,Undeclared/Unknown,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,0,0,Undeclared/Unknown,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,0,0,Undeclared/Unknown,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,0,0,Undeclared/Unknown,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,0,0,Undeclared/Unknown,Educational Services,13,"$60,624 ","$57,681 ",,,
55,Dominguez Hills,4,FTF + FTT,0,0,Undeclared/Unknown,Health Care & Social Assistance,6,"$65,899 ","$68,511 ",,,
