Campus,Location,Student Path,Entry Stat,HEGIS at Exit,Major,Industry,# of Students Found 5 years after exit,Median Annual Earnings 5 years after exit,Average Annual Earnings 5 years after exit,# of Students Found 10 years after exit,Median Annual Earnings 10 years after exit,Average Annual Earnings 10 years after exit
45,Los Angeles,4,FTT,20011 + 20013,Psychology,Retail Trade,6,"$23,748","$45,211",,,
45,Los Angeles,4,FTT,20011 + 20013,Psychology,Information,,,,,,
45,Los Angeles,4,FTT,20011 + 20013,Psychology,Finance & Insurance,,,,,,
45,Los Angeles,4,FTT,20011 + 20013,Psychology,Real Estate & Rental & Leasing,,,,,,
45,Los Angeles,4,FTT,20011 + 20013,Psychology,"Professional, Scientific, & Technical Skills",5,"$88,532","$92,431",,,
45,Los Angeles,4,FTT,20011 + 20013,Psychology,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,Los Angeles,4,FTT,20011 + 20013,Psychology,Educational Services,103,"$77,639","$74,072",40,"$82,362","$82,303"
45,Los Angeles,4,FTT,20011 + 20013,Psychology,Health Care & Social Assistance,110,"$53,845","$55,302",22,"$73,126","$69,717"
45,Los Angeles,4,FTT,20011 + 20013,Psychology,Other Services,,,,,,
45,Los Angeles,4,FTT,20011 + 20013,Psychology,Non-Classified,,,,,,
45,Los Angeles,4,FTT,20011 + 20013,Psychology,Government,44,"$74,389","$76,111",14,"$84,820","$98,020"
45,Los Angeles,4,FTT,20011 + 20013,Psychology,No Wages,447,,,669,,
45,Los Angeles,4,FTT,20011 + 20013,Psychology,Wages - No NAICS Code,20,"$24,188","$43,819",,,
45,Los Angeles,4,FTT,21041,Social Work,Wholesale Trade,,,,,,
45,Los Angeles,4,FTT,21041,Social Work,Retail Trade,,,,,,
45,Los Angeles,4,FTT,21041,Social Work,Finance & Insurance,,,,,,
45,Los Angeles,4,FTT,21041,Social Work,"Professional, Scientific, & Technical Skills",,,,,,
45,Los Angeles,4,FTT,21041,Social Work,Educational Services,34,"$68,882","$68,508",16,"$83,677","$73,963"
45,Los Angeles,4,FTT,21041,Social Work,Health Care & Social Assistance,146,"$56,742","$56,456",41,"$70,278","$71,625"
45,Los Angeles,4,FTT,21041,Social Work,Accommodation & Food Services,,,,,,
45,Los Angeles,4,FTT,21041,Social Work,Other Services,5,"$57,197","$62,787",,,
45,Los Angeles,4,FTT,21041,Social Work,Government,153,"$77,276","$77,935",46,"$87,606","$87,118"
45,Los Angeles,4,FTT,21041,Social Work,No Wages,393,,,635,,
45,Los Angeles,4,FTT,21041,Social Work,Wages - No NAICS Code,7,"$22,292","$35,782",6,"$90,407","$93,563"
45,Los Angeles,4,FTT,21051,Criminal Justice,Utilities,,,,,,
45,Los Angeles,4,FTT,21051,Criminal Justice,Construction,,,,,,
45,Los Angeles,4,FTT,21051,Criminal Justice,Manufacturing,,,,,,
45,Los Angeles,4,FTT,21051,Criminal Justice,Retail Trade,,,,,,
45,Los Angeles,4,FTT,21051,Criminal Justice,Transportation & Warehousing,,,,,,
45,Los Angeles,4,FTT,21051,Criminal Justice,Information,,,,,,
45,Los Angeles,4,FTT,21051,Criminal Justice,Finance & Insurance,,,,,,
45,Los Angeles,4,FTT,21051,Criminal Justice,Real Estate & Rental & Leasing,,,,,,
45,Los Angeles,4,FTT,21051,Criminal Justice,"Professional, Scientific, & Technical Skills",,,,,,
45,Los Angeles,4,FTT,21051,Criminal Justice,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,Los Angeles,4,FTT,21051,Criminal Justice,Educational Services,19,"$85,465","$83,648",9,"$80,376","$73,779"
45,Los Angeles,4,FTT,21051,Criminal Justice,Health Care & Social Assistance,12,"$44,601","$37,892",6,"$54,132","$66,051"
45,Los Angeles,4,FTT,21051,Criminal Justice,"Arts, Entertainment, & Recreation",,,,,,
45,Los Angeles,4,FTT,21051,Criminal Justice,Other Services,,,,,,
45,Los Angeles,4,FTT,21051,Criminal Justice,Government,42,"$85,279","$97,181",13,"$92,417","$114,761"
45,Los Angeles,4,FTT,21051,Criminal Justice,No Wages,186,,,252,,
45,Los Angeles,4,FTT,21051,Criminal Justice,Wages - No NAICS Code,7,"$74,623","$63,020",,,
45,Los Angeles,4,FTT,21991,Fire Protection Administration,Educational Services,,,,,,
45,Los Angeles,4,FTT,21991,Fire Protection Administration,Health Care & Social Assistance,,,,,,
45,Los Angeles,4,FTT,21991,Fire Protection Administration,Government,,,,,,
45,Los Angeles,4,FTT,21991,Fire Protection Administration,No Wages,20,,,24,,
45,Los Angeles,4,FTT,21991,Fire Protection Administration,Wages - No NAICS Code,,,,,,
45,Los Angeles,4,FTT,22011,Social Science,Finance & Insurance,,,,,,
45,Los Angeles,4,FTT,22011,Social Science,"Professional, Scientific, & Technical Skills",,,,,,
45,Los Angeles,4,FTT,22011,Social Science,Educational Services,31,"$84,913","$82,886",13,"$94,297","$93,010"
45,Los Angeles,4,FTT,22011,Social Science,Health Care & Social Assistance,,,,,,
45,Los Angeles,4,FTT,22011,Social Science,Government,7,"$83,032","$85,122",,,
45,Los Angeles,4,FTT,22011,Social Science,No Wages,33,,,60,,
45,Los Angeles,4,FTT,22011,Social Science,Wages - No NAICS Code,,,,,,
45,Los Angeles,4,FTT,22021,Anthropology,Utilities,,,,,,
45,Los Angeles,4,FTT,22021,Anthropology,Manufacturing,,,,,,
45,Los Angeles,4,FTT,22021,Anthropology,"Professional, Scientific, & Technical Skills",,,,,,
45,Los Angeles,4,FTT,22021,Anthropology,Educational Services,8,"$62,623","$62,017",,,
45,Los Angeles,4,FTT,22021,Anthropology,Health Care & Social Assistance,,,,,,
45,Los Angeles,4,FTT,22021,Anthropology,Government,,,,,,
45,Los Angeles,4,FTT,22021,Anthropology,No Wages,34,,,46,,
45,Los Angeles,4,FTT,22021,Anthropology,Wages - No NAICS Code,,,,,,
45,Los Angeles,4,FTT,22041,Economics,Wholesale Trade,,,,,,
45,Los Angeles,4,FTT,22041,Economics,Finance & Insurance,,,,,,
45,Los Angeles,4,FTT,22041,Economics,"Professional, Scientific, & Technical Skills",,,,,,
45,Los Angeles,4,FTT,22041,Economics,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,Los Angeles,4,FTT,22041,Economics,Educational Services,,,,,,
45,Los Angeles,4,FTT,22041,Economics,Accommodation & Food Services,,,,,,
45,Los Angeles,4,FTT,22041,Economics,No Wages,23,,,34,,
45,Los Angeles,4,FTT,22041,Economics,Wages - No NAICS Code,,,,,,
45,Los Angeles,4,FTT,22051,History,Retail Trade,,,,,,
45,Los Angeles,4,FTT,22051,History,Information,,,,,,
45,Los Angeles,4,FTT,22051,History,"Professional, Scientific, & Technical Skills",,,,,,
45,Los Angeles,4,FTT,22051,History,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,Los Angeles,4,FTT,22051,History,Educational Services,20,"$73,697","$66,107",8,"$83,044","$75,910"
45,Los Angeles,4,FTT,22051,History,Health Care & Social Assistance,,,,,,
45,Los Angeles,4,FTT,22051,History,Accommodation & Food Services,,,,,,
45,Los Angeles,4,FTT,22051,History,Other Services,,,,,,
45,Los Angeles,4,FTT,22051,History,Government,5,"$83,260","$87,782",,,
45,Los Angeles,4,FTT,22051,History,No Wages,91,,,114,,
45,Los Angeles,4,FTT,22051,History,Wages - No NAICS Code,,,,,,
45,Los Angeles,4,FTT,22061 + 22063,Geography,Finance & Insurance,,,,,,
45,Los Angeles,4,FTT,22061 + 22063,Geography,"Professional, Scientific, & Technical Skills",,,,,,
45,Los Angeles,4,FTT,22061 + 22063,Geography,Educational Services,,,,,,
45,Los Angeles,4,FTT,22061 + 22063,Geography,Other Services,,,,,,
45,Los Angeles,4,FTT,22061 + 22063,Geography,Government,,,,,,
45,Los Angeles,4,FTT,22061 + 22063,Geography,No Wages,18,,,27,,
45,Los Angeles,4,FTT,22061 + 22063,Geography,Wages - No NAICS Code,,,,,,
45,Los Angeles,4,FTT,22071,Political Science,Utilities,,,,,,
45,Los Angeles,4,FTT,22071,Political Science,Construction,,,,,,
45,Los Angeles,4,FTT,22071,Political Science,Manufacturing,,,,,,
45,Los Angeles,4,FTT,22071,Political Science,Transportation & Warehousing,,,,,,
45,Los Angeles,4,FTT,22071,Political Science,Information,,,,,,
45,Los Angeles,4,FTT,22071,Political Science,Finance & Insurance,,,,,,
45,Los Angeles,4,FTT,22071,Political Science,Real Estate & Rental & Leasing,,,,,,
45,Los Angeles,4,FTT,22071,Political Science,"Professional, Scientific, & Technical Skills",9,"$89,491","$86,720",,,
45,Los Angeles,4,FTT,22071,Political Science,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,Los Angeles,4,FTT,22071,Political Science,Educational Services,18,"$69,380","$63,181",7,"$84,373","$64,263"
45,Los Angeles,4,FTT,22071,Political Science,Health Care & Social Assistance,6,"$66,117","$84,054",,,
45,Los Angeles,4,FTT,22071,Political Science,Other Services,,,,,,
45,Los Angeles,4,FTT,22071,Political Science,Government,10,"$84,164","$78,914",5,"$76,463","$84,887"
45,Los Angeles,4,FTT,22071,Political Science,No Wages,97,,,133,,
45,Los Angeles,4,FTT,22071,Political Science,Wages - No NAICS Code,,,,,,
45,Los Angeles,4,FTT,22081,Sociology,Wholesale Trade,,,,,,
45,Los Angeles,4,FTT,22081,Sociology,Retail Trade,,,,,,
45,Los Angeles,4,FTT,22081,Sociology,Transportation & Warehousing,,,,,,
45,Los Angeles,4,FTT,22081,Sociology,Finance & Insurance,,,,,,
45,Los Angeles,4,FTT,22081,Sociology,"Professional, Scientific, & Technical Skills",6,"$46,032","$42,197",,,
45,Los Angeles,4,FTT,22081,Sociology,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,Los Angeles,4,FTT,22081,Sociology,Educational Services,47,"$72,765","$75,356",13,"$77,561","$71,709"
45,Los Angeles,4,FTT,22081,Sociology,Health Care & Social Assistance,27,"$61,496","$57,040",9,"$81,911","$73,316"
45,Los Angeles,4,FTT,22081,Sociology,Accommodation & Food Services,,,,,,
45,Los Angeles,4,FTT,22081,Sociology,Other Services,,,,,,
45,Los Angeles,4,FTT,22081,Sociology,Government,33,"$78,325","$79,606",8,"$108,850","$106,016"
45,Los Angeles,4,FTT,22081,Sociology,No Wages,240,,,341,,
45,Los Angeles,4,FTT,22081,Sociology,Wages - No NAICS Code,10,"$53,296","$47,080",,,
45,Los Angeles,4,FTT,22111,African-American Studies,Retail Trade,,,,,,
45,Los Angeles,4,FTT,22111,African-American Studies,No Wages,,,,,,
45,Los Angeles,4,FTT,22131,Mexican-American Studies,Educational Services,10,"$77,006","$77,433",,,
45,Los Angeles,4,FTT,22131,Mexican-American Studies,Other Services,,,,,,
45,Los Angeles,4,FTT,22131,Mexican-American Studies,Government,,,,,,
45,Los Angeles,4,FTT,22131,Mexican-American Studies,No Wages,21,,,28,,
45,Los Angeles,4,FTT,22131,Mexican-American Studies,Wages - No NAICS Code,,,,,,
45,Los Angeles,4,FTT,22996 + 22999,Women's Studies,Health Care & Social Assistance,,,,,,
45,Los Angeles,4,FTT,22996 + 22999,Women's Studies,No Wages,,,,,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,Utilities,,,,,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,Wholesale Trade,,,,,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,Retail Trade,,,,,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,Finance & Insurance,,,,,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,Real Estate & Rental & Leasing,,,,,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,"Professional, Scientific, & Technical Skills",,,,,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,Admin & Support & Waste Mgmt & Remediation,5,"$53,245","$49,013",,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,Educational Services,154,"$70,956","$67,191",46,"$81,996","$76,745"
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,Health Care & Social Assistance,9,"$55,880","$53,219",,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,"Arts, Entertainment, & Recreation",,,,,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,Accommodation & Food Services,,,,,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,Other Services,,,,,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,Government,18,"$68,795","$71,150",7,"$87,813","$88,385"
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,No Wages,225,,,370,,
45,Los Angeles,4,FTT,49012 + 49017,Women's Studies,Wages - No NAICS Code,7,"$10,625","$26,476",,,
45,Los Angeles,4,FTT,49021,Natural Science,Educational Services,,,,,,
45,Los Angeles,4,FTT,49021,Natural Science,No Wages,,,,,,
45,Los Angeles,4,FTT,49081,Education,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,Los Angeles,4,FTT,49081,Education,Educational Services,120,"$72,237","$68,097",43,"$81,319","$74,466"
45,Los Angeles,4,FTT,49081,Education,Health Care & Social Assistance,5,"$43,721","$65,066",,,
45,Los Angeles,4,FTT,49081,Education,Other Services,,,,,,
45,Los Angeles,4,FTT,49081,Education,Government,,,,,,
45,Los Angeles,4,FTT,49081,Education,No Wages,87,,,174,,
45,Los Angeles,4,FTT,49081,Education,Wages - No NAICS Code,,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Manufacturing,,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Wholesale Trade,,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Retail Trade,,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Transportation & Warehousing,,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Information,,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Finance & Insurance,,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Real Estate & Rental & Leasing,,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,"Professional, Scientific, & Technical Skills",10,"$79,862","$84,004",5,"$54,460","$52,550"
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Admin & Support & Waste Mgmt & Remediation,6,"$49,766","$49,770",,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Educational Services,122,"$80,171","$75,363",51,"$89,380","$79,971"
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Health Care & Social Assistance,32,"$66,681","$69,307",13,"$65,328","$67,047"
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,"Arts, Entertainment, & Recreation",,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Accommodation & Food Services,,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Other Services,,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Non-Classified,,,,,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Government,53,"$82,453","$83,899",30,"$96,339","$98,461"
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,No Wages,167,,,320,,
45,Los Angeles,5,Postbacc,00000,Undeclared/Unknown,Wages - No NAICS Code,26,"$46,036","$49,007",7,"$88,883","$106,331"
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,Utilities,,,,,,
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,Construction,,,,,,
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,Wholesale Trade,,,,,,
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,Information,,,,,,
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,Finance & Insurance,,,,,,
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,"Professional, Scientific, & Technical Skills",,,,,,
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,Educational Services,17,"$52,703","$44,232",,,
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,Health Care & Social Assistance,,,,,,
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,Other Services,,,,,,
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,Government,,,,,,
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,No Wages,59,,,84,,
45,Los Angeles,5,Postbacc,03081,Latin/Central American Studies,Wages - No NAICS Code,6,"$42,442","$53,340",,,
45,Los Angeles,5,Postbacc,04011,Biology,Utilities,,,,,,
45,Los Angeles,5,Postbacc,04011,Biology,Manufacturing,13,"$78,765","$94,910",6,"$94,008","$90,416"
45,Los Angeles,5,Postbacc,04011,Biology,Wholesale Trade,,,,,,
45,Los Angeles,5,Postbacc,04011,Biology,Retail Trade,,,,,,
45,Los Angeles,5,Postbacc,04011,Biology,"Professional, Scientific, & Technical Skills",13,"$62,710","$74,867",8,"$91,066","$121,107"
45,Los Angeles,5,Postbacc,04011,Biology,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,Los Angeles,5,Postbacc,04011,Biology,Educational Services,25,"$45,826","$53,010",13,"$66,301","$64,830"
45,Los Angeles,5,Postbacc,04011,Biology,Health Care & Social Assistance,17,"$73,717","$92,945",10,"$106,542","$104,792"
45,Los Angeles,5,Postbacc,04011,Biology,Other Services,5,"$53,474","$55,041",,,
45,Los Angeles,5,Postbacc,04011,Biology,Government,,,,,,
45,Los Angeles,5,Postbacc,04011,Biology,No Wages,154,,,204,,
45,Los Angeles,5,Postbacc,04011,Biology,Wages - No NAICS Code,14,"$15,152","$28,480",,,
45,Los Angeles,5,Postbacc,04991,Biotechnology,No Wages,9,,,9,,
45,Los Angeles,5,Postbacc,05011,Business Administration,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
45,Los Angeles,5,Postbacc,05011,Business Administration,Utilities,14,"$118,188","$106,077",11,"$127,821","$128,089"
45,Los Angeles,5,Postbacc,05011,Business Administration,Construction,,,,,,
45,Los Angeles,5,Postbacc,05011,Business Administration,Manufacturing,26,"$82,964","$91,953",16,"$117,352","$121,124"
45,Los Angeles,5,Postbacc,05011,Business Administration,Wholesale Trade,42,"$50,737","$63,180",25,"$70,725","$70,512"
45,Los Angeles,5,Postbacc,05011,Business Administration,Retail Trade,12,"$41,980","$63,005",,,
45,Los Angeles,5,Postbacc,05011,Business Administration,Transportation & Warehousing,8,"$73,916","$73,390",7,"$75,160","$83,355"
45,Los Angeles,5,Postbacc,05011,Business Administration,Information,21,"$81,246","$87,729",8,"$129,129","$105,468"
45,Los Angeles,5,Postbacc,05011,Business Administration,Finance & Insurance,46,"$83,234","$91,493",22,"$121,957","$132,768"
45,Los Angeles,5,Postbacc,05011,Business Administration,Real Estate & Rental & Leasing,8,"$64,201","$84,175",6,"$100,881","$96,794"
45,Los Angeles,5,Postbacc,05011,Business Administration,"Professional, Scientific, & Technical Skills",51,"$89,683","$96,750",39,"$87,032","$103,076"
45,Los Angeles,5,Postbacc,05011,Business Administration,Management of Companies & Enterprises,,,,,,
45,Los Angeles,5,Postbacc,05011,Business Administration,Admin & Support & Waste Mgmt & Remediation,16,"$66,199","$71,702",10,"$76,969","$83,201"
45,Los Angeles,5,Postbacc,05011,Business Administration,Educational Services,20,"$51,931","$53,904",9,"$55,056","$76,450"
45,Los Angeles,5,Postbacc,05011,Business Administration,Health Care & Social Assistance,31,"$95,872","$90,074",25,"$108,724","$112,007"
45,Los Angeles,5,Postbacc,05011,Business Administration,"Arts, Entertainment, & Recreation",5,"$41,289","$55,695",,,
45,Los Angeles,5,Postbacc,05011,Business Administration,Accommodation & Food Services,9,"$14,985","$23,793",5,"$64,211","$82,091"
45,Los Angeles,5,Postbacc,05011,Business Administration,Other Services,7,"$61,152","$56,248",,,
45,Los Angeles,5,Postbacc,05011,Business Administration,Non-Classified,,,,,,
45,Los Angeles,5,Postbacc,05011,Business Administration,Government,37,"$94,183","$93,108",26,"$95,025","$101,700"
45,Los Angeles,5,Postbacc,05011,Business Administration,No Wages,513,,,654,,
45,Los Angeles,5,Postbacc,05011,Business Administration,Wages - No NAICS Code,21,"$62,837","$58,967",19,"$57,089","$67,717"
45,Los Angeles,5,Postbacc,05021,Accounting,Utilities,,,,,,
45,Los Angeles,5,Postbacc,05021,Accounting,Construction,,,,,,
45,Los Angeles,5,Postbacc,05021,Accounting,Manufacturing,,,,,,
45,Los Angeles,5,Postbacc,05021,Accounting,Wholesale Trade,11,"$69,828","$70,987",7,"$78,162","$81,211"
45,Los Angeles,5,Postbacc,05021,Accounting,Retail Trade,5,"$71,289","$50,557",,,
45,Los Angeles,5,Postbacc,05021,Accounting,Transportation & Warehousing,,,,,,
45,Los Angeles,5,Postbacc,05021,Accounting,Information,6,"$90,245","$79,995",,,
45,Los Angeles,5,Postbacc,05021,Accounting,Finance & Insurance,12,"$80,351","$76,584",8,"$107,942","$102,851"
45,Los Angeles,5,Postbacc,05021,Accounting,Real Estate & Rental & Leasing,,,,,,
45,Los Angeles,5,Postbacc,05021,Accounting,"Professional, Scientific, & Technical Skills",42,"$54,112","$57,377",14,"$75,407","$116,693"
45,Los Angeles,5,Postbacc,05021,Accounting,Admin & Support & Waste Mgmt & Remediation,5,"$49,092","$63,324",,,
45,Los Angeles,5,Postbacc,05021,Accounting,Educational Services,5,"$75,188","$71,336",,,
45,Los Angeles,5,Postbacc,05021,Accounting,Health Care & Social Assistance,,,,,,
45,Los Angeles,5,Postbacc,05021,Accounting,Accommodation & Food Services,,,,,,
45,Los Angeles,5,Postbacc,05021,Accounting,Other Services,,,,,,
45,Los Angeles,5,Postbacc,05021,Accounting,Non-Classified,,,,,,
45,Los Angeles,5,Postbacc,05021,Accounting,Government,23,"$73,741","$72,472",13,"$102,329","$107,509"
45,Los Angeles,5,Postbacc,05021,Accounting,No Wages,304,,,381,,
45,Los Angeles,5,Postbacc,05021,Accounting,Wages - No NAICS Code,19,"$67,944","$63,141",6,"$115,774","$102,964"
45,Los Angeles,5,Postbacc,06011,Communications,Utilities,,,,,,
45,Los Angeles,5,Postbacc,06011,Communications,Manufacturing,,,,,,
45,Los Angeles,5,Postbacc,06011,Communications,Retail Trade,,,,,,
