	average_annual_earnings_10_years_after_exit	average_annual_earnings_5_years_after_exit	campus	entry_status	hegis_at_exit	industry	location	major	median_annual_earnings_10_years_after_exit	median_annual_earnings_5_years_after_exit	naics	number_of_students_found_10_years_after_exit	number_of_students_found_5_years_after_exit	student_path
5816		43223.0	0	FTF + FTT	10022	Professional, Scientific, & Technical Skills		Art		55886.0	11		17	4
5817			0	FTF + FTT	10022	Management of Companies & Enterprises		Art			12			4
5818		53637.0	0	FTF + FTT	10022	Admin & Support & Waste Mgmt & Remediation		Art		38108.0	13		10	4
5819	66974.0	59741.0	0	FTF + FTT	10022	Educational Services		Art	76480.0	64701.0	14	45	148	4
5820		38170.0	0	FTF + FTT	10022	Health Care & Social Assistance		Art		34555.0	15		23	4
5821		40889.0	0	FTF + FTT	10022	Arts, Entertainment, & Recreation		Art		42850.0	16		7	4
5822			0	FTF + FTT	10022	Accommodation & Food Services		Art			17			4
5823		27821.0	0	FTF + FTT	10022	Other Services		Art		26712.0	18		6	4
5824		59366.0	0	FTF + FTT	10022	Government		Art		67614.0	19		7	4
5825			0	FTF + FTT	10022	No Wages		Art			20	776	559	4
5826	35073.0	30789.0	0	FTF + FTT	10022	Wages - No NAICS Code		Art	23716.0	17584.0	21	7	21	4
5827			0	FTF + FTT	10023	No Wages		Design			20			4
5828			0	FTF + FTT	10025	No Wages		Industrial Design			20			4
5829			0	FTF + FTT	10031	Real Estate & Rental & Leasing		Art History			10			4
5830			0	FTF + FTT	10031	Admin & Support & Waste Mgmt & Remediation		Art History			13			4
5831		51227.0	0	FTF + FTT	10031	Educational Services		Art History		54997.0	14		7	4
5832			0	FTF + FTT	10031	Health Care & Social Assistance		Art History			15			4
5833			0	FTF + FTT	10031	Accommodation & Food Services		Art History			17			4
5834			0	FTF + FTT	10031	Government		Art History			19			4
5835			0	FTF + FTT	10031	No Wages		Art History			20	41	30	4
5836			0	FTF + FTT	10031	Wages - No NAICS Code		Art History			21			4
5837			0	FTF + FTT	10041	Construction		Music - Performance			3			4
5838			0	FTF + FTT	10041	Manufacturing		Music - Performance			4			4
5839			0	FTF + FTT	10041	Wholesale Trade		Music - Performance			5			4
5840			0	FTF + FTT	10041	Retail Trade		Music - Performance			6			4
5841		22587.0	0	FTF + FTT	10041	Information		Music - Performance		14771.0	8		7	4
5842		42251.0	0	FTF + FTT	10041	Finance & Insurance		Music - Performance		15007.0	9		6	4
5843		49686.0	0	FTF + FTT	10041	Professional, Scientific, & Technical Skills		Music - Performance		53874.0	11		5	4
5844			0	FTF + FTT	10041	Admin & Support & Waste Mgmt & Remediation		Music - Performance			13			4
5845	62234.0	42085.0	0	FTF + FTT	10041	Educational Services		Music - Performance	57436.0	38609.0	14	11	55	4
5846		53391.0	0	FTF + FTT	10041	Health Care & Social Assistance		Music - Performance		41298.0	15		5	4
5847		17593.0	0	FTF + FTT	10041	Arts, Entertainment, & Recreation		Music - Performance		9656.0	16		11	4
5848			0	FTF + FTT	10041	Accommodation & Food Services		Music - Performance			17			4
5849			0	FTF + FTT	10041	Government		Music - Performance			19			4
5850			0	FTF + FTT	10041	No Wages		Music - Performance			20	420	330	4
5851		26043.0	0	FTF + FTT	10041	Wages - No NAICS Code		Music - Performance		24409.0	21		11	4
5852			0	FTF + FTT	10051	Construction		Music			3			4
5853			0	FTF + FTT	10051	Retail Trade		Music			6			4
5854		49403.0	0	FTF + FTT	10051	Information		Music		42371.0	8		6	4
5855			0	FTF + FTT	10051	Finance & Insurance		Music			9			4
5856		132205.0	0	FTF + FTT	10051	Professional, Scientific, & Technical Skills		Music		88092.0	11		5	4
5857		70425.0	0	FTF + FTT	10051	Admin & Support & Waste Mgmt & Remediation		Music		81990.0	13		5	4
5858	71821.0	68046.0	0	FTF + FTT	10051	Educational Services		Music	79867.0	75656.0	14	11	67	4
5859		53391.0	0	FTF + FTT	10051	Health Care & Social Assistance		Music		61663.0	15		6	4
5860			0	FTF + FTT	10051	Other Services		Music			18			4
5861			0	FTF + FTT	10051	Non-Classified		Music			22			4
5862		77902.0	0	FTF + FTT	10051	Government		Music		66237.0	19		11	4
5863			0	FTF + FTT	10051	No Wages		Music			20	316	223	4
5864			0	FTF + FTT	10052	Educational Services		Music Education			14			4
5865			0	FTF + FTT	10052	Health Care & Social Assistance		Music Education			15			4
5866			0	FTF + FTT	10052	No Wages		Music Education			20	13	10	4
5867			0	FTF + FTT	10071	Agriculture, Forestry, Fishing, & Hunting		Theatre Arts			1			4
5868			0	FTF + FTT	10071	Construction		Theatre Arts			3			4
5869			0	FTF + FTT	10071	Manufacturing		Theatre Arts			4			4
5870			0	FTF + FTT	10071	Wholesale Trade		Theatre Arts			5			4
5871			0	FTF + FTT	10071	Retail Trade		Theatre Arts			6			4
5872		5955.0	0	FTF + FTT	10071	Information		Theatre Arts		4439.0	8		8	4
5873		57456.0	0	FTF + FTT	10071	Finance & Insurance		Theatre Arts		59770.0	9		5	4
5874			0	FTF + FTT	10071	Real Estate & Rental & Leasing		Theatre Arts			10			4
5875		97561.0	0	FTF + FTT	10071	Professional, Scientific, & Technical Skills		Theatre Arts		75543.0	11		6	4
5876			0	FTF + FTT	10071	Admin & Support & Waste Mgmt & Remediation		Theatre Arts			13			4
5877	69456.0	61732.0	0	FTF + FTT	10071	Educational Services		Theatre Arts	76819.0	62950.0	14	12	42	4
5878		50766.0	0	FTF + FTT	10071	Health Care & Social Assistance		Theatre Arts		54261.0	15		12	4
5879		25435.0	0	FTF + FTT	10071	Arts, Entertainment, & Recreation		Theatre Arts		25806.0	16		5	4
5880			0	FTF + FTT	10071	Accommodation & Food Services		Theatre Arts			17			4
5881			0	FTF + FTT	10071	Other Services		Theatre Arts			18			4
5882			0	FTF + FTT	10071	Government		Theatre Arts			19			4
5883			0	FTF + FTT	10071	No Wages		Theatre Arts			20	326	250	4
5884		24779.0	0	FTF + FTT	10071	Wages - No NAICS Code		Theatre Arts		7014.0	21		11	4
5885			0	FTF + FTT	10072	Educational Services		Theatre Arts - Performance			14			4
5886			0	FTF + FTT	10072	Non-Classified		Theatre Arts - Performance			22			4
5887			0	FTF + FTT	10072	No Wages		Theatre Arts - Performance			20	10	9	4
5888		73391.0	0	FTF + FTT	10081	Educational Services		Dance		74822.0	14		6	4
5889			0	FTF + FTT	10081	Arts, Entertainment, & Recreation		Dance			16			4
5890			0	FTF + FTT	10081	No Wages		Dance			20	29	25	4
5891			0	FTF + FTT	10091	Manufacturing		Graphic Design			4			4
5892			0	FTF + FTT	10091	Wholesale Trade		Graphic Design			5			4
5893			0	FTF + FTT	10091	Finance & Insurance		Graphic Design			9			4
5894			0	FTF + FTT	10091	Professional, Scientific, & Technical Skills		Graphic Design			11			4
5895			0	FTF + FTT	10091	Management of Companies & Enterprises		Graphic Design			12			4
5896			0	FTF + FTT	10091	Admin & Support & Waste Mgmt & Remediation		Graphic Design			13			4
5897			0	FTF + FTT	10091	Educational Services		Graphic Design			14			4
5898			0	FTF + FTT	10091	Health Care & Social Assistance		Graphic Design			15			4
5899			0	FTF + FTT	10091	Accommodation & Food Services		Graphic Design			17			4
5900			0	FTF + FTT	10091	Other Services		Graphic Design			18			4
5901			0	FTF + FTT	10091	Government		Graphic Design			19			4
5902			0	FTF + FTT	10091	No Wages		Graphic Design			20	74	56	4
5903			0	FTF + FTT	10091	Wages - No NAICS Code		Graphic Design			21			4
5904			0	FTF + FTT	10101	Wholesale Trade		Cinema/Film			5			4
5905			0	FTF + FTT	10101	Retail Trade		Cinema/Film			6			4
5906			0	FTF + FTT	10101	Information		Cinema/Film			8			4
5907			0	FTF + FTT	10101	Finance & Insurance		Cinema/Film			9			4
5908			0	FTF + FTT	10101	Professional, Scientific, & Technical Skills		Cinema/Film			11			4
5909			0	FTF + FTT	10101	Admin & Support & Waste Mgmt & Remediation		Cinema/Film			13			4
5910		62614.0	0	FTF + FTT	10101	Educational Services		Cinema/Film		63931.0	14		8	4
5911			0	FTF + FTT	10101	Health Care & Social Assistance		Cinema/Film			15			4
5912			0	FTF + FTT	10101	Government		Cinema/Film			19			4
5913			0	FTF + FTT	10101	No Wages		Cinema/Film			20	66	56	4
5914			0	FTF + FTT	10101	Wages - No NAICS Code		Cinema/Film			21			4
5915			0	FTF + FTT	11013	Government		World Languages and Cultures/Translation			19			4
5916			0	FTF + FTT	11013	No Wages		World Languages and Cultures/Translation			20	10	9	4
5917			0	FTF + FTT	11021	Manufacturing		French			4			4
5918			0	FTF + FTT	11021	Educational Services		French			14			4
5919			0	FTF + FTT	11021	Government		French			19			4
5920			0	FTF + FTT	11021	No Wages		French			20	30	28	4
5921			0	FTF + FTT	11021	Wages - No NAICS Code		French			21			4
5922			0	FTF + FTT	11031	Agriculture, Forestry, Fishing, & Hunting		German			1			4
5923			0	FTF + FTT	11031	Finance & Insurance		German			9			4
5924			0	FTF + FTT	11031	Educational Services		German			14			4
5925			0	FTF + FTT	11031	No Wages		German			20	18	13	4
5926			0	FTF + FTT	11051	Manufacturing		Spanish			4			4
5927			0	FTF + FTT	11051	Wholesale Trade		Spanish			5			4
5928			0	FTF + FTT	11051	Retail Trade		Spanish			6			4
5929			0	FTF + FTT	11051	Transportation & Warehousing		Spanish			7			4
5930			0	FTF + FTT	11051	Information		Spanish			8			4
5931			0	FTF + FTT	11051	Professional, Scientific, & Technical Skills		Spanish			11			4
5932			0	FTF + FTT	11051	Admin & Support & Waste Mgmt & Remediation		Spanish			13			4
5933	77601.0	71495.0	0	FTF + FTT	11051	Educational Services		Spanish	83038.0	73905.0	14	62	184	4
5934		46554.0	0	FTF + FTT	11051	Health Care & Social Assistance		Spanish		40052.0	15		7	4
5935			0	FTF + FTT	11051	Arts, Entertainment, & Recreation		Spanish			16			4
5936			0	FTF + FTT	11051	Accommodation & Food Services		Spanish			17			4
5937			0	FTF + FTT	11051	Other Services		Spanish			18			4
5938		74995.0	0	FTF + FTT	11051	Government		Spanish		73787.0	19		10	4
5939			0	FTF + FTT	11051	No Wages		Spanish			20	424	269	4
5940		35401.0	0	FTF + FTT	11051	Wages - No NAICS Code		Spanish		47298.0	21		9	4
5941			0	FTF + FTT	11071	Government		Chinese			19			4
5942			0	FTF + FTT	11071	No Wages		Chinese			20			4
5943			0	FTF + FTT	11081	Wholesale Trade		Japanese			5			4
5944			0	FTF + FTT	11081	Professional, Scientific, & Technical Skills		Japanese			11			4
5945			0	FTF + FTT	11081	Educational Services		Japanese			14			4
5946			0	FTF + FTT	11081	Other Services		Japanese			18			4
5947			0	FTF + FTT	11081	No Wages		Japanese			20	16	10	4
5948			0	FTF + FTT	12011	Agriculture, Forestry, Fishing, & Hunting		Health Science			1			4
5949			0	FTF + FTT	12011	Utilities		Health Science			2			4
5950			0	FTF + FTT	12011	Construction		Health Science			3			4
5951		101504.0	0	FTF + FTT	12011	Manufacturing		Health Science		99072.0	4		6	4
5952			0	FTF + FTT	12011	Wholesale Trade		Health Science			5			4
5953		63813.0	0	FTF + FTT	12011	Retail Trade		Health Science		49383.0	6		8	4
5954			0	FTF + FTT	12011	Information		Health Science			8			4
5955	70589.0	71163.0	0	FTF + FTT	12011	Finance & Insurance		Health Science	79540.0	70598.0	9	6	23	4
5956		76868.0	0	FTF + FTT	12011	Professional, Scientific, & Technical Skills		Health Science		68163.0	11		6	4
5957	99346.0	87418.0	0	FTF + FTT	12011	Admin & Support & Waste Mgmt & Remediation		Health Science	122473.0	78065.0	13	6	17	4
5958	84491.0	76576.0	0	FTF + FTT	12011	Educational Services		Health Science	84977.0	75628.0	14	39	94	4
5959	100420.0	83829.0	0	FTF + FTT	12011	Health Care & Social Assistance		Health Science	92400.0	81431.0	15	107	256	4
5960			0	FTF + FTT	12011	Arts, Entertainment, & Recreation		Health Science			16			4
5961		66522.0	0	FTF + FTT	12011	Other Services		Health Science		68647.0	18		7	4
5962	80472.0	78223.0	0	FTF + FTT	12011	Government		Health Science	89786.0	75520.0	19	13	32	4
5963			0	FTF + FTT	12011	No Wages		Health Science			20	988	702	4
5964	31130.0	28523.0	0	FTF + FTT	12011	Wages - No NAICS Code		Health Science	5469.0	12061.0	21	11	21	4
5965			0	FTF + FTT	12021	Manufacturing		Health Care Management/Administration			4			4
5966			0	FTF + FTT	12021	Professional, Scientific, & Technical Skills		Health Care Management/Administration			11			4
5967			0	FTF + FTT	12021	Educational Services		Health Care Management/Administration			14			4
5968			0	FTF + FTT	12021	Health Care & Social Assistance		Health Care Management/Administration			15			4
5969			0	FTF + FTT	12021	No Wages		Health Care Management/Administration			20	70	65	4
5970			0	FTF + FTT	12081	Retail Trade		Occupational Therapy			6			4
5971			0	FTF + FTT	12081	Educational Services		Occupational Therapy			14			4
5972			0	FTF + FTT	12081	Health Care & Social Assistance		Occupational Therapy			15			4
5973			0	FTF + FTT	12081	No Wages		Occupational Therapy			20	7	5	4
5974			0	FTF + FTT	12140	No Wages		Public Health			20	21	21	4
5975			0	FTF + FTT	12141	Real Estate & Rental & Leasing		Health Education			10			4
5976			0	FTF + FTT	12141	Government		Health Education			19			4
5977			0	FTF + FTT	12141	No Wages		Health Education			20			4
5978	127207.0		0	FTF + FTT	12142	Utilities		Environmental and Occupational Health	119913.0		2	5		4
5979	125382.0	92785.0	0	FTF + FTT	12142	Manufacturing		Environmental and Occupational Health	102616.0	94354.0	4	7	21	4
5980			0	FTF + FTT	12142	Wholesale Trade		Environmental and Occupational Health			5			4
5981			0	FTF + FTT	12142	Retail Trade		Environmental and Occupational Health			6			4
5982			0	FTF + FTT	12142	Transportation & Warehousing		Environmental and Occupational Health			7			4
5983			0	FTF + FTT	12142	Information		Environmental and Occupational Health			8			4
5984			0	FTF + FTT	12142	Finance & Insurance		Environmental and Occupational Health			9			4
5985		83460.0	0	FTF + FTT	12142	Professional, Scientific, & Technical Skills		Environmental and Occupational Health		83554.0	11		5	4
5986			0	FTF + FTT	12142	Admin & Support & Waste Mgmt & Remediation		Environmental and Occupational Health			13			4
5987			0	FTF + FTT	12142	Educational Services		Environmental and Occupational Health			14			4
5988			0	FTF + FTT	12142	Health Care & Social Assistance		Environmental and Occupational Health			15			4
5989			0	FTF + FTT	12142	Arts, Entertainment, & Recreation		Environmental and Occupational Health			16			4
5990	97514.0	79598.0	0	FTF + FTT	12142	Government		Environmental and Occupational Health	104963.0	79108.0	19	7	17	4
5991			0	FTF + FTT	12142	No Wages		Environmental and Occupational Health			20	106	69	4
5992		58344.0	0	FTF + FTT	12142	Wages - No NAICS Code		Environmental and Occupational Health		71918.0	21		5	4
5993			0	FTF + FTT	12201	Agriculture, Forestry, Fishing, & Hunting		Communicative Disorders			1			4
5994			0	FTF + FTT	12201	Construction		Communicative Disorders			3			4
5995			0	FTF + FTT	12201	Manufacturing		Communicative Disorders			4			4
5996		72488.0	0	FTF + FTT	12201	Retail Trade		Communicative Disorders		61775.0	6		9	4
5997			0	FTF + FTT	12201	Information		Communicative Disorders			8			4
5998			0	FTF + FTT	12201	Finance & Insurance		Communicative Disorders			9			4
5999			0	FTF + FTT	12201	Real Estate & Rental & Leasing		Communicative Disorders			10			4
6000			0	FTF + FTT	12201	Professional, Scientific, & Technical Skills		Communicative Disorders			11			4
6001		61131.0	0	FTF + FTT	12201	Admin & Support & Waste Mgmt & Remediation		Communicative Disorders		66602.0	13		5	4
6002	78088.0	72524.0	0	FTF + FTT	12201	Educational Services		Communicative Disorders	81524.0	76034.0	14	91	242	4
6003	67815.0	67893.0	0	FTF + FTT	12201	Health Care & Social Assistance		Communicative Disorders	63466.0	72492.0	15	46	125	4
6004			0	FTF + FTT	12201	Accommodation & Food Services		Communicative Disorders			17			4
6005			0	FTF + FTT	12201	Other Services		Communicative Disorders			18			4
6006		80501.0	0	FTF + FTT	12201	Government		Communicative Disorders		87784.0	19		5	4
6007			0	FTF + FTT	12201	No Wages		Communicative Disorders			20	733	471	4
6008		55347.0	0	FTF + FTT	12201	Wages - No NAICS Code		Communicative Disorders		21308.0	21		13	4
6009		77986.0	0	FTF + FTT	12204	Educational Services		Speech Language Pathology		73801.0	14		6	4
6010			0	FTF + FTT	12204	Health Care & Social Assistance		Speech Language Pathology			15			4
6011			0	FTF + FTT	12204	No Wages		Speech Language Pathology			20	90	81	4
6012			0	FTF + FTT	12221	Construction		Rehabilitation Counseling			3			4
6013			0	FTF + FTT	12221	Wholesale Trade		Rehabilitation Counseling			5			4
6014			0	FTF + FTT	12221	Transportation & Warehousing		Rehabilitation Counseling			7			4
6015			0	FTF + FTT	12221	Finance & Insurance		Rehabilitation Counseling			9			4
6016			0	FTF + FTT	12221	Admin & Support & Waste Mgmt & Remediation		Rehabilitation Counseling			13			4
6017	51856.0	48424.0	0	FTF + FTT	12221	Educational Services		Rehabilitation Counseling	40258.0	47156.0	14	6	14	4
6018		51405.0	0	FTF + FTT	12221	Health Care & Social Assistance		Rehabilitation Counseling		54195.0	15		11	4
6019			0	FTF + FTT	12221	Government		Rehabilitation Counseling			19			4
6020			0	FTF + FTT	12221	No Wages		Rehabilitation Counseling			20	119	85	4
6021	77638.0	50746.0	0	FTF + FTT	12221	Wages - No NAICS Code		Rehabilitation Counseling	66515.0	53924.0	21	8	23	4
6022			0	FTF + FTT	12232	Construction		Medical Technology			3			4
6023			0	FTF + FTT	12232	Manufacturing		Medical Technology			4			4
6024			0	FTF + FTT	12232	Retail Trade		Medical Technology			6			4
6025			0	FTF + FTT	12232	Admin & Support & Waste Mgmt & Remediation		Medical Technology			13			4
6026			0	FTF + FTT	12232	Educational Services		Medical Technology			14			4
6027		108042.0	0	FTF + FTT	12232	Health Care & Social Assistance		Medical Technology		125644.0	15		7	4
6028			0	FTF + FTT	12232	No Wages		Medical Technology			20	61	46	4
6029			0	FTF + FTT	12232	Wages - No NAICS Code		Medical Technology			21			4
6030			0	FTF + FTT	12253	Retail Trade		Radiologic Science & Technology			6			4
6031			0	FTF + FTT	12253	Professional, Scientific, & Technical Skills		Radiologic Science & Technology			11			4
6032			0	FTF + FTT	12253	Educational Services		Radiologic Science & Technology			14			4
6033		91289.0	0	FTF + FTT	12253	Health Care & Social Assistance		Radiologic Science & Technology		80888.0	15		5	4
6034			0	FTF + FTT	12253	Government		Radiologic Science & Technology			19			4
6035			0	FTF + FTT	12253	No Wages		Radiologic Science & Technology			20	23	13	4
6036			0	FTF + FTT	13011	Manufacturing		Family and Consumer Sciences			4			4
6037			0	FTF + FTT	13011	Wholesale Trade		Family and Consumer Sciences			5			4
6038			0	FTF + FTT	13011	Retail Trade		Family and Consumer Sciences			6			4
6039			0	FTF + FTT	13011	Transportation & Warehousing		Family and Consumer Sciences			7			4
6040			0	FTF + FTT	13011	Information		Family and Consumer Sciences			8			4
