	_25th_percentile_earnings	_50th_percentile_earnings	_75th_percentile_earnings	average_earnings	campus	entry_status	hegis_at_exit	location	major	number_of_students_found	potential_number_of_students	potential_number_of_students_for_each_year_out_of_school	student_path	year
2113	$9,504	$20,806	$42,801	$26,065	0	FTF + FTT	15021		English Literature	86	163	127	2	5
2114	$21,697	$39,297	$56,316	$44,784	0	FTF + FTT	15021		English Literature	26	163	48	2	10
2115	$12,664	$34,111	$55,935	$37,452	0	FTF + FTT	15021		English Literature	6	163	9	2	15
2116	$7,918	$18,044	$31,899	$23,851	0	FTF + FTT	15031		Comparative Literature	27	37	33	2	2
2117	$8,312	$16,674	$40,890	$29,874	0	FTF + FTT	15031		Comparative Literature	16	37	24	2	5
2118	$41,520	$75,853	$90,756	$62,379	0	FTF + FTT	15031		Comparative Literature	9	37	16	2	10
2119	$38,196	$41,377	$61,622	$58,717	0	FTF + FTT	15031		Comparative Literature	5	37	9	2	15
2120	$1,561	$17,016	$40,110	$38,318	0	FTF + FTT	15041		Classics	5	7	7	2	2
2121					0	FTF + FTT	15041		Classics	3	7	4	2	5
2122					0	FTF + FTT	15041		Classics		7		2	10
2123					0	FTF + FTT	15041		Classics		7		2	15
2124	$7,033	$19,373	$36,302	$24,162	0	FTF + FTT	15051		Linguistics	104	165	153	2	2
2125	$13,671	$24,250	$47,664	$32,305	0	FTF + FTT	15051		Linguistics	73	165	107	2	5
2126	$34,155	$50,370	$91,565	$64,336	0	FTF + FTT	15051		Linguistics	23	165	40	2	10
2127	$14,995	$63,434	$98,021	$129,736	0	FTF + FTT	15051		Linguistics	7	165	16	2	15
2128	$10,130	$20,578	$37,022	$26,458	0	FTF + FTT	15061		Speech Communication	984	1,510	1,285	2	2
2129	$13,663	$29,989	$48,848	$36,872	0	FTF + FTT	15061		Speech Communication	624	1,510	917	2	5
2130	$21,859	$43,352	$67,104	$57,620	0	FTF + FTT	15061		Speech Communication	210	1,510	356	2	10
2131	$33,224	$65,839	$104,906	$80,364	0	FTF + FTT	15061		Speech Communication	75	1,510	119	2	15
2132	$8,356	$16,369	$21,990	$17,501	0	FTF + FTT	15071		Creative Writing	53	100	88	2	2
2133	$10,452	$25,945	$36,468	$25,531	0	FTF + FTT	15071		Creative Writing	13	100	36	2	5
2134					0	FTF + FTT	15071		Creative Writing	2	100	2	2	10
2135					0	FTF + FTT	15071		Creative Writing		100		2	15
2136	$9,098	$18,281	$33,082	$23,647	0	FTF + FTT	15091		Philosophy	362	563	500	2	2
2137	$12,923	$28,383	$45,530	$33,761	0	FTF + FTT	15091		Philosophy	246	563	363	2	5
2138	$12,714	$36,126	$58,711	$42,145	0	FTF + FTT	15091		Philosophy	102	563	150	2	10
2139	$20,513	$54,405	$85,514	$57,287	0	FTF + FTT	15091		Philosophy	40	563	66	2	15
2140	$10,015	$19,208	$37,144	$26,420	0	FTF + FTT	15101		Religious Studies	66	99	90	2	2
2141	$13,350	$22,688	$49,194	$34,590	0	FTF + FTT	15101		Religious Studies	53	99	78	2	5
2142	$18,106	$40,531	$70,456	$49,957	0	FTF + FTT	15101		Religious Studies	25	99	43	2	10
2143	$16,237	$21,386	$78,243	$44,017	0	FTF + FTT	15101		Religious Studies	9	99	19	2	15
2144					0	FTF + FTT	15102		Jewish Studies	4	10	9	2	2
2145					0	FTF + FTT	15102		Jewish Studies	3	10	7	2	5
2146					0	FTF + FTT	15102		Jewish Studies		10		2	10
2147					0	FTF + FTT	15102		Jewish Studies		10		2	15
2148	$7,760	$18,815	$36,133	$25,019	0	FTF + FTT	15991		Humanities	27	36	35	2	2
2149	$16,956	$38,774	$64,551	$40,781	0	FTF + FTT	15991		Humanities	22	36	30	2	5
2150	$38,481	$61,252	$81,455	$63,375	0	FTF + FTT	15991		Humanities	11	36	17	2	10
2151	$21,913	$73,267	$88,338	$67,082	0	FTF + FTT	15991		Humanities	6	36	12	2	15
2152	$9,706	$19,746	$33,065	$24,280	0	FTF + FTT	17011		Mathematics	965	1,433	1,257	2	2
2153	$16,187	$29,799	$45,346	$34,038	0	FTF + FTT	17011		Mathematics	672	1,433	920	2	5
2154	$24,750	$41,995	$64,262	$47,764	0	FTF + FTT	17011		Mathematics	287	1,433	415	2	10
2155	$19,590	$50,373	$78,024	$57,803	0	FTF + FTT	17011		Mathematics	93	1,433	148	2	15
2156	$1,792	$15,219	$21,388	$16,300	0	FTF + FTT	17021		Statistics	25	30	28	2	2
2157	$8,794	$21,665	$40,202	$26,202	0	FTF + FTT	17021		Statistics	10	30	17	2	5
2158					0	FTF + FTT	17021		Statistics	1	30	2	2	10
2159					0	FTF + FTT	17021		Statistics		30	1	2	15
2160	$12,267	$22,743	$36,412	$24,835	0	FTF + FTT	17031		Applied Mathematics	50	79	67	2	2
2161	$14,717	$24,632	$44,187	$31,921	0	FTF + FTT	17031		Applied Mathematics	26	79	40	2	5
2162	$20,655	$47,394	$55,099	$58,355	0	FTF + FTT	17031		Applied Mathematics	6	79	12	2	10
2163					0	FTF + FTT	17031		Applied Mathematics	1	79	1	2	15
2164	$8,009	$16,150	$29,640	$24,462	0	FTF + FTT	19021		Physics	209	367	314	2	2
2165	$16,160	$28,483	$45,178	$35,844	0	FTF + FTT	19021		Physics	134	367	199	2	5
2166	$26,197	$51,026	$72,158	$54,106	0	FTF + FTT	19021		Physics	57	367	92	2	10
2167	$19,577	$71,443	$123,746	$78,507	0	FTF + FTT	19021		Physics	21	367	38	2	15
2168					0	FTF + FTT	19025		Applied Physics	2	8	4	2	2
2169					0	FTF + FTT	19025		Applied Physics	1	8	1	2	5
2170					0	FTF + FTT	19025		Applied Physics		8		2	10
2171					0	FTF + FTT	19025		Applied Physics		8		2	15
2172	$8,735	$16,655	$31,101	$21,586	0	FTF + FTT	19051		Chemistry	563	954	782	2	2
2173	$14,442	$30,092	$42,942	$33,002	0	FTF + FTT	19051		Chemistry	357	954	522	2	5
2174	$24,280	$47,747	$70,202	$51,903	0	FTF + FTT	19051		Chemistry	145	954	234	2	10
2175	$35,634	$56,089	$78,266	$60,249	0	FTF + FTT	19051		Chemistry	50	954	95	2	15
2176	$10,246	$20,759	$38,584	$28,187	0	FTF + FTT	19141		Geology	142	225	198	2	2
2177	$13,235	$31,914	$54,443	$36,579	0	FTF + FTT	19141		Geology	91	225	128	2	5
2178	$31,040	$49,702	$79,716	$56,117	0	FTF + FTT	19141		Geology	42	225	72	2	10
2179	$55,689	$77,056	$100,166	$76,819	0	FTF + FTT	19141		Geology	21	225	38	2	15
2180	$8,517	$22,361	$29,124	$21,313	0	FTF + FTT	19171		Earth Science	11	15	14	2	2
2181	$19,058	$29,793	$41,511	$29,460	0	FTF + FTT	19171		Earth Science	7	15	10	2	5
2182					0	FTF + FTT	19171		Earth Science	4	15	6	2	10
2183					0	FTF + FTT	19171		Earth Science	3	15	4	2	15
2184	$9,179	$18,512	$31,680	$22,986	0	FTF + FTT	20013		Psychology	5,555	7,926	7,200	2	2
2185	$13,605	$26,841	$41,929	$31,208	0	FTF + FTT	20013		Psychology	3,920	7,926	5,406	2	5
2186	$19,377	$37,557	$56,488	$42,169	0	FTF + FTT	20013		Psychology	1,669	7,926	2,591	2	10
2187	$22,183	$41,615	$65,501	$48,020	0	FTF + FTT	20013		Psychology	643	7,926	1,094	2	15
2188	$13,421	$30,158	$48,433	$35,050	0	FTF + FTT	20991		Behavioral Science	96	137	132	2	2
2189	$20,263	$37,825	$56,971	$44,305	0	FTF + FTT	20991		Behavioral Science	77	137	110	2	5
2190	$20,488	$38,648	$68,737	$48,515	0	FTF + FTT	20991		Behavioral Science	47	137	81	2	10
2191	$22,473	$38,041	$61,236	$42,882	0	FTF + FTT	20991		Behavioral Science	18	137	25	2	15
2192	$9,561	$18,185	$28,861	$21,084	0	FTF + FTT	20993		Human Development	74	142	94	2	2
2193	$20,830	$28,500	$38,308	$29,306	0	FTF + FTT	20993		Human Development	22	142	36	2	5
2194					0	FTF + FTT	20993		Human Development	1	142	1	2	10
2195					0	FTF + FTT	20993		Human Development		142		2	15
2196	$14,034	$27,483	$48,626	$36,112	0	FTF + FTT	21021		Public Administration	287	369	345	2	2
2197	$22,256	$36,179	$60,429	$44,928	0	FTF + FTT	21021		Public Administration	219	369	288	2	5
2198	$31,052	$46,444	$71,884	$52,600	0	FTF + FTT	21021		Public Administration	108	369	168	2	10
2199	$25,498	$47,528	$87,137	$58,336	0	FTF + FTT	21021		Public Administration	42	369	76	2	15
2200	$6,605	$13,580	$37,187	$21,697	0	FTF + FTT	21031		Recreation Management & Administration	25	59	33	2	2
2201					0	FTF + FTT	21031		Recreation Management & Administration		59		2	5
2202					0	FTF + FTT	21031		Recreation Management & Administration		59		2	10
2203					0	FTF + FTT	21031		Recreation Management & Administration		59		2	15
2204	$10,738	$18,558	$32,906	$26,483	0	FTF + FTT	21031		Recreation Management & Administration	134	207	196	2	2
2205	$11,473	$25,901	$45,519	$33,604	0	FTF + FTT	21031		Recreation Management & Administration	93	207	166	2	5
2206	$19,075	$38,056	$74,569	$51,748	0	FTF + FTT	21031		Recreation Management & Administration	42	207	71	2	10
2207	$29,912	$72,212	$84,813	$61,058	0	FTF + FTT	21031		Recreation Management & Administration	12	207	29	2	15
2208	$9,547	$20,100	$33,262	$23,820	0	FTF + FTT	21041		Social Work	467	640	598	2	2
2209	$15,525	$30,175	$41,717	$30,674	0	FTF + FTT	21041		Social Work	358	640	487	2	5
2210	$24,700	$36,232	$52,679	$41,557	0	FTF + FTT	21041		Social Work	136	640	208	2	10
2211	$35,932	$51,652	$80,938	$63,579	0	FTF + FTT	21041		Social Work	32	640	49	2	15
2212	$15,213	$28,454	$44,716	$31,388	0	FTF + FTT	21042		Human Services	419	645	587	2	2
2213	$17,667	$34,905	$50,088	$36,393	0	FTF + FTT	21042		Human Services	306	645	439	2	5
2214	$28,239	$44,298	$63,672	$46,258	0	FTF + FTT	21042		Human Services	132	645	216	2	10
2215	$24,491	$45,496	$73,193	$53,615	0	FTF + FTT	21042		Human Services	56	645	95	2	15
2216	$9,474	$19,252	$32,090	$22,501	0	FTF + FTT	21044		Deaf Studies	223	315	298	2	2
2217	$12,152	$26,541	$40,926	$29,743	0	FTF + FTT	21044		Deaf Studies	152	315	239	2	5
2218	$19,812	$35,878	$47,932	$37,808	0	FTF + FTT	21044		Deaf Studies	65	315	112	2	10
2219	$22,810	$42,363	$68,374	$47,402	0	FTF + FTT	21044		Deaf Studies	29	315	55	2	15
2220	$12,699	$23,341	$39,808	$30,416	0	FTF + FTT	21051		Criminal Justice	2,375	3,177	2,906	2	2
2221	$18,725	$32,716	$51,808	$40,253	0	FTF + FTT	21051		Criminal Justice	1,756	3,177	2,186	2	5
2222	$27,198	$49,795	$80,719	$57,489	0	FTF + FTT	21051		Criminal Justice	617	3,177	835	2	10
2223	$32,691	$57,753	$92,930	$69,541	0	FTF + FTT	21051		Criminal Justice	208	3,177	277	2	15
2224	$15,921	$30,857	$65,798	$46,404	0	FTF + FTT	21991		Fire Protection Administration	230	324	261	2	2
2225	$26,031	$59,423	$105,215	$68,468	0	FTF + FTT	21991		Fire Protection Administration	167	324	189	2	5
2226	$53,219	$98,941	$132,721	$97,528	0	FTF + FTT	21991		Fire Protection Administration	92	324	106	2	10
2227	$115,645	$134,925	$165,461	$131,787	0	FTF + FTT	21991		Fire Protection Administration	36	324	46	2	15
2228	$11,940	$28,053	$46,907	$32,698	0	FTF + FTT	22011		Social Science	72	84	81	2	2
2229	$17,418	$33,561	$50,642	$38,017	0	FTF + FTT	22011		Social Science	61	84	77	2	5
2230	$20,541	$36,270	$63,067	$40,584	0	FTF + FTT	22011		Social Science	45	84	61	2	10
2231	$8,545	$20,126	$57,349	$30,285	0	FTF + FTT	22011		Social Science	8	84	11	2	15
2232	$9,279	$19,847	$33,779	$23,831	0	FTF + FTT	22021		Anthropology	407	607	519	2	2
2233	$12,653	$28,191	$46,794	$32,378	0	FTF + FTT	22021		Anthropology	233	607	350	2	5
2234	$18,637	$40,847	$64,033	$45,308	0	FTF + FTT	22021		Anthropology	96	607	151	2	10
2235	$29,825	$44,897	$85,335	$51,780	0	FTF + FTT	22021		Anthropology	39	607	71	2	15
2236	$12,601	$27,648	$49,818	$36,254	0	FTF + FTT	22041		Economics	436	686	605	2	2
2237	$18,359	$35,925	$66,479	$50,864	0	FTF + FTT	22041		Economics	302	686	452	2	5
2238	$29,294	$56,350	$85,725	$83,600	0	FTF + FTT	22041		Economics	126	686	203	2	10
2239	$28,202	$68,327	$84,324	$88,508	0	FTF + FTT	22041		Economics	53	686	85	2	15
2240	$11,600	$22,638	$38,646	$28,136	0	FTF + FTT	22051		History	1,655	2,343	2,138	2	2
2241	$16,942	$30,500	$47,899	$35,927	0	FTF + FTT	22051		History	1,210	2,343	1,668	2	5
2242	$25,560	$44,322	$68,052	$52,797	0	FTF + FTT	22051		History	489	2,343	759	2	10
2243	$25,509	$49,450	$85,051	$62,963	0	FTF + FTT	22051		History	159	2,343	284	2	15
2244	$17,276	$30,580	$50,249	$36,551	0	FTF + FTT	22063		Geography	188	285	258	2	2
2245	$21,060	$38,073	$68,247	$46,622	0	FTF + FTT	22063		Geography	126	285	185	2	5
2246	$31,990	$62,334	$89,224	$63,906	0	FTF + FTT	22063		Geography	61	285	91	2	10
2247	$49,723	$77,303	$122,529	$88,551	0	FTF + FTT	22063		Geography	19	285	35	2	15
2248	$10,422	$21,610	$39,245	$28,148	0	FTF + FTT	22071		Political Science	1,535	2,215	1,994	2	2
2249	$16,532	$32,465	$51,052	$38,441	0	FTF + FTT	22071		Political Science	1,084	2,215	1,509	2	5
2250	$22,640	$42,898	$65,983	$47,381	0	FTF + FTT	22071		Political Science	488	2,215	747	2	10
2251	$23,339	$48,491	$76,269	$56,333	0	FTF + FTT	22071		Political Science	182	2,215	314	2	15
2252	$11,199	$22,481	$37,330	$27,509	0	FTF + FTT	22081		Sociology	3,187	4,528	3,942	2	2
2253	$18,059	$32,846	$50,073	$37,290	0	FTF + FTT	22081		Sociology	2,116	4,528	2,800	2	5
2254	$27,088	$46,187	$67,810	$50,865	0	FTF + FTT	22081		Sociology	856	4,528	1,275	2	10
2255	$27,015	$49,500	$75,562	$55,482	0	FTF + FTT	22081		Sociology	328	4,528	533	2	15
2256	$5,152	$15,014	$27,727	$19,208	0	FTF + FTT	22111		African-American Studies	129	229	201	2	2
2257	$6,788	$22,015	$41,470	$26,796	0	FTF + FTT	22111		African-American Studies	96	229	153	2	5
2258	$18,927	$35,130	$49,831	$35,295	0	FTF + FTT	22111		African-American Studies	45	229	81	2	10
2259	$16,983	$37,275	$50,121	$35,525	0	FTF + FTT	22111		African-American Studies	19	229	40	2	15
2260	$10,504	$22,030	$34,432	$25,106	0	FTF + FTT	22131		Mexican-American Studies	178	254	226	2	2
2261	$12,921	$27,716	$42,467	$31,125	0	FTF + FTT	22131		Mexican-American Studies	129	254	171	2	5
2262	$23,355	$37,580	$54,429	$43,186	0	FTF + FTT	22131		Mexican-American Studies	54	254	81	2	10
2263	$24,662	$40,565	$64,896	$43,725	0	FTF + FTT	22131		Mexican-American Studies	22	254	36	2	15
2264	$10,010	$23,933	$35,910	$29,613	0	FTF + FTT	22141		Urban Studies	62	94	88	2	2
2265	$12,465	$29,020	$41,699	$34,761	0	FTF + FTT	22141		Urban Studies	44	94	64	2	5
2266	$20,944	$41,115	$69,351	$46,898	0	FTF + FTT	22141		Urban Studies	18	94	27	2	10
2267	$49,800	$52,128	$60,070	$59,026	0	FTF + FTT	22141		Urban Studies	5	94	9	2	15
2268	$11,249	$21,714	$32,377	$27,324	0	FTF + FTT	49991		Women's Studies-49991	44	72	60	2	2
2269	$8,022	$22,559	$34,645	$24,402	0	FTF + FTT	49991		Women's Studies-49991	21	72	34	2	5
2270					0	FTF + FTT	49991		Women's Studies-49991	2	72	5	2	10
2271					0	FTF + FTT	49991		Women's Studies-49991		72	1	2	15
2272	$12,296	$23,919	$36,158	$24,622	0	FTF + FTT	22991		Ethnic Studies	22	36	30	2	2
2273	$20,868	$43,972	$49,387	$40,560	0	FTF + FTT	22991		Ethnic Studies	18	36	23	2	5
2274	$16,002	$33,881	$67,050	$38,997	0	FTF + FTT	22991		Ethnic Studies	10	36	12	2	10
2275					0	FTF + FTT	22991		Ethnic Studies	4	36	4	2	15
2276	$6,958	$22,421	$64,656	$38,879	0	FTF + FTT	22993		Labor Studies	13	20	19	2	2
2277	$9,964	$19,054	$53,481	$36,110	0	FTF + FTT	22993		Labor Studies	9	20	16	2	5
2278					0	FTF + FTT	22993		Labor Studies	3	20	6	2	10
2279					0	FTF + FTT	22993		Labor Studies		20	2	2	15
2280	$6,945	$11,392	$22,729	$16,556	0	FTF + FTT	22994		Cultural Resources Management	10	20	14	2	2
2281	$17,102	$18,997	$21,952	$22,546	0	FTF + FTT	22994		Cultural Resources Management	7	20	7	2	5
2282					0	FTF + FTT	22994		Cultural Resources Management	2	20	2	2	10
2283					0	FTF + FTT	22994		Cultural Resources Management		20		2	15
2284	$13,468	$22,869	$35,028	$24,731	0	FTF + FTT	22999		Women's Studies-22999	27	54	44	2	2
2285	$19,474	$27,829	$39,343	$31,796	0	FTF + FTT	22999		Women's Studies-22999	23	54	35	2	5
2286	$19,593	$30,858	$38,017	$28,522	0	FTF + FTT	22999		Women's Studies-22999	9	54	12	2	10
2287					0	FTF + FTT	22999		Women's Studies-22999	1	54	1	2	15
2288	$5,439	$14,994	$42,620	$24,958	0	FTF + FTT	22997		International Studies	33	57	46	2	2
2289	$12,589	$26,684	$31,930	$26,518	0	FTF + FTT	22997		International Studies	15	57	21	2	5
2290					0	FTF + FTT	22997		International Studies	1	57	1	2	10
2291					0	FTF + FTT	22997		International Studies		57		2	15
2292	$10,180	$19,182	$28,914	$25,078	0	FTF + FTT	49011		Environmental Studies	50	81	68	2	2
2293	$9,029	$21,100	$49,707	$30,335	0	FTF + FTT	49011		Environmental Studies	24	81	32	2	5
2294					0	FTF + FTT	49011		Environmental Studies	3	81	5	2	10
2295					0	FTF + FTT	49011		Environmental Studies		81		2	15
2296	$11,592	$22,003	$35,982	$26,049	0	FTF + FTT	49017		Women's Studies-49017	4,441	5,963	5,650	2	2
2297	$16,106	$29,257	$44,550	$32,813	0	FTF + FTT	49017		Women's Studies-49017	3,526	5,963	4,899	2	5
2298	$20,840	$36,842	$54,746	$41,576	0	FTF + FTT	49017		Women's Studies-49017	1,846	5,963	2,849	2	10
2299	$19,664	$42,122	$66,442	$48,206	0	FTF + FTT	49017		Women's Studies-49017	633	5,963	1,060	2	15
2300	$5,044	$14,163	$24,493	$16,651	0	FTF + FTT	49021		Natural Science	20	39	25	2	2
2301	$16,721	$26,611	$70,379	$38,531	0	FTF + FTT	49021		Natural Science	13	39	17	2	5
2302					0	FTF + FTT	49021		Natural Science	2	39	5	2	10
2303					0	FTF + FTT	49021		Natural Science		39		2	15
2304	$13,460	$22,420	$27,266	$24,303	0	FTF + FTT	49051		Land Resource Management	14	30	20	2	2
2305	$2,599	$19,531	$42,676	$21,877	0	FTF + FTT	49051		Land Resource Management	9	30	9	2	5
2306					0	FTF + FTT	49051		Land Resource Management	1	30	1	2	10
2307					0	FTF + FTT	49051		Land Resource Management		30		2	15
2308	$14,608	$24,184	$33,668	$27,854	0	FTF + FTT	49081		Education-49081	81	130	101	2	2
2309	$12,967	$24,635	$39,319	$30,370	0	FTF + FTT	49081		Education-49081	57	130	76	2	5
2310	$5,357	$23,894	$38,497	$26,586	0	FTF + FTT	49081		Education-49081	30	130	41	2	10
2311					0	FTF + FTT	49081		Education-49081	1	130	2	2	15
2312	$37,663	$58,128	$74,292	$58,719	0	FTF + FTT	0		Undeclared/Unknown	741	1,257	957	4	2
2313	$49,167	$68,373	$89,298	$72,158	0	FTF + FTT	0		Undeclared/Unknown	457	1,257	588	4	5
2314	$61,036	$80,764	$99,446	$81,425	0	FTF + FTT	0		Undeclared/Unknown	125	1,257	172	4	10
2315	$66,234	$86,567	$95,816	$87,128	0	FTF + FTT	0		Undeclared/Unknown	8	1,257	13	4	15
2316	$82,628	$107,765	$132,896	$107,264	0	FTF + FTT	12032		Nursing	1,258	1,901	1,402	4	2
2317	$87,248	$113,812	$142,316	$114,028	0	FTF + FTT	12032		Nursing	743	1,901	850	4	5
2318	$89,767	$122,697	$148,677	$122,137	0	FTF + FTT	12032		Nursing	211	1,901	259	4	10
2319	$87,749	$125,365	$156,536	$123,600	0	FTF + FTT	12032		Nursing	27	1,901	32	4	15
2320	$39,663	$63,262	$75,801	$62,694	0	FTF + FTT	1091		Agriculture/Agricultural Science & Horticulture-1091	28	44	32	4	2
2321	$51,275	$72,457	$85,831	$67,109	0	FTF + FTT	1091		Agriculture/Agricultural Science & Horticulture-1091	16	44	23	4	5
2322					0	FTF + FTT	1091		Agriculture/Agricultural Science & Horticulture-1091	3	44	8	4	10
2323					0	FTF + FTT	1091		Agriculture/Agricultural Science & Horticulture-1091		44	1	4	15
2324	$48,326	$70,431	$89,926	$70,806	0	FTF + FTT	1043		Agriculture/Agricultural Science & Horticulture-1043	158	296	223	4	2
2325	$53,859	$80,795	$116,790	$92,814	0	FTF + FTT	1043		Agriculture/Agricultural Science & Horticulture-1043	92	296	129	4	5
2326	$73,354	$81,617	$140,880	$115,360	0	FTF + FTT	1043		Agriculture/Agricultural Science & Horticulture-1043	22	296	32	4	10
2327					0	FTF + FTT	1043		Agriculture/Agricultural Science & Horticulture-1043		296	2	4	15
2328	$49,317	$79,083	$93,633	$79,134	0	FTF + FTT	1121		Agricultural Business	11	19	15	4	2
2329	$40,081	$57,662	$85,283	$66,224	0	FTF + FTT	1121		Agricultural Business	5	19	7	4	5
2330					0	FTF + FTT	1121		Agricultural Business	2	19	3	4	10
2331					0	FTF + FTT	1121		Agricultural Business		19		4	15
2332					0	FTF + FTT	1131		Food Science and Technology	1	5	3	4	2
2333					0	FTF + FTT	1131		Food Science and Technology	1	5	1	4	5
2334					0	FTF + FTT	1131		Food Science and Technology		5		4	10
2335					0	FTF + FTT	1131		Food Science and Technology		5		4	15
2336	$53,200	$59,377	$70,331	$63,538	0	FTF + FTT	1993		Agricultural Biology and Plant & Irrigation Science	6	17	8	4	2
2337					0	FTF + FTT	1993		Agricultural Biology and Plant & Irrigation Science	3	17	4	4	5
2338					0	FTF + FTT	1993		Agricultural Biology and Plant & Irrigation Science	2	17	2	4	10
2339					0	FTF + FTT	1993		Agricultural Biology and Plant & Irrigation Science		17		4	15
2340	$46,905	$60,422	$71,066	$58,132	0	FTF + FTT	2021		Architecture	60	102	74	4	2
2341	$60,662	$68,585	$87,056	$72,637	0	FTF + FTT	2021		Architecture	32	102	38	4	5
2342	$74,071	$91,283	$110,206	$108,348	0	FTF + FTT	2021		Architecture	7	102	11	4	10
2343					0	FTF + FTT	2021		Architecture		102	1	4	15
2344					0	FTF + FTT	2031		Interior Design		1		4	2
2345					0	FTF + FTT	2031		Interior Design		1		4	5
2346					0	FTF + FTT	2031		Interior Design		1		4	10
2347					0	FTF + FTT	2031		Interior Design		1		4	15
2348	$44,601	$56,312	$69,289	$55,435	0	FTF + FTT	2041		Landscape Architecture	33	54	43	4	2
2349	$49,070	$76,663	$84,462	$68,206	0	FTF + FTT	2041		Landscape Architecture	16	54	23	4	5
2350	$75,956	$80,030	$101,266	$86,352	0	FTF + FTT	2041		Landscape Architecture	7	54	7	4	10
2351					0	FTF + FTT	2041		Landscape Architecture		54		4	15
2352	$45,036	$70,682	$90,445	$69,175	0	FTF + FTT	2061		City and Regional Planning	77	109	92	4	2
2353	$65,658	$87,452	$108,147	$84,666	0	FTF + FTT	2061		City and Regional Planning	42	109	51	4	5
2354	$72,530	$84,061	$100,279	$91,828	0	FTF + FTT	2061		City and Regional Planning	9	109	12	4	10
2355					0	FTF + FTT	2061		City and Regional Planning	1	109	1	4	15
2356					0	FTF + FTT	3071		Asian/East Asian Studies		3		4	2
2357					0	FTF + FTT	3071		Asian/East Asian Studies		3		4	5
2358					0	FTF + FTT	3071		Asian/East Asian Studies		3		4	10
2359					0	FTF + FTT	3071		Asian/East Asian Studies		3		4	15
2360	$31,056	$43,105	$57,000	$46,672	0	FTF + FTT	3085		Latin/Central American Studies	31	45	35	4	2
2361	$50,339	$57,367	$75,178	$58,633	0	FTF + FTT	3085		Latin/Central American Studies	19	45	20	4	5
2362					0	FTF + FTT	3085		Latin/Central American Studies	4	45	4	4	10
2363					0	FTF + FTT	3085		Latin/Central American Studies		45		4	15
2364					0	FTF + FTT	3122		European Studies	1	7	2	4	2
2365					0	FTF + FTT	3122		European Studies	1	7	1	4	5
2366					0	FTF + FTT	3122		European Studies		7		4	10
2367					0	FTF + FTT	3122		European Studies		7		4	15
2368	$40,639	$58,355	$72,289	$57,361	0	FTF + FTT	3131		American Studies	97	159	126	4	2
2369	$44,566	$65,459	$79,225	$62,417	0	FTF + FTT	3131		American Studies	54	159	77	4	5
2370	$46,544	$69,918	$96,193	$71,921	0	FTF + FTT	3131		American Studies	10	159	20	4	10
2371					0	FTF + FTT	3131		American Studies		159	3	4	15
2372	$41,009	$63,978	$103,231	$74,270	0	FTF + FTT	4011		Biology	1,311	2,376	1,787	4	2
2373	$54,487	$85,513	$128,374	$95,415	0	FTF + FTT	4011		Biology	833	2,376	1,144	4	5
2374	$66,856	$100,674	$142,837	$112,391	0	FTF + FTT	4011		Biology	303	2,376	408	4	10
2375	$50,450	$102,777	$134,915	$97,625	0	FTF + FTT	4011		Biology	25	2,376	34	4	15
2376	$47,037	$53,224	$70,692	$60,526	0	FTF + FTT	4201		Environmental Biology & Ecology	16	39	27	4	2
2377	$59,856	$73,103	$79,938	$69,563	0	FTF + FTT	4201		Environmental Biology & Ecology	8	39	14	4	5
2378					0	FTF + FTT	4201		Environmental Biology & Ecology	3	39	5	4	10
2379					0	FTF + FTT	4201		Environmental Biology & Ecology		39		4	15
2380					0	FTF + FTT	4021		Botany	3	3	3	4	2
2381					0	FTF + FTT	4021		Botany	1	3	1	4	5
2382					0	FTF + FTT	4021		Botany		3		4	10
2383					0	FTF + FTT	4021		Botany		3		4	15
2384	$17,150	$40,034	$70,591	$44,266	0	FTF + FTT	4071		Zoology	22	47	32	4	2
2385	$47,833	$61,877	$82,567	$64,195	0	FTF + FTT	4071		Zoology	13	47	16	4	5
2386					0	FTF + FTT	4071		Zoology	2	47	3	4	10
2387					0	FTF + FTT	4071		Zoology		47		4	15
2388	$36,595	$66,086	$104,192	$71,709	0	FTF + FTT	4111		Microbiology	87	156	129	4	2
2389	$63,202	$82,778	$116,952	$90,185	0	FTF + FTT	4111		Microbiology	57	156	83	4	5
2390	$32,252	$90,043	$139,684	$87,613	0	FTF + FTT	4111		Microbiology	19	156	26	4	10
2391					0	FTF + FTT	4111		Microbiology	2	156	2	4	15
2392	$46,014	$68,440	$126,719	$82,533	0	FTF + FTT	4141		Biochemistry	225	421	304	4	2
2393	$64,333	$103,855	$152,201	$110,476	0	FTF + FTT	4141		Biochemistry	133	421	184	4	5
2394	$71,832	$118,472	$166,244	$146,512	0	FTF + FTT	4141		Biochemistry	42	421	62	4	10
2395	$127,307	$140,575	$175,430	$223,379	0	FTF + FTT	4141		Biochemistry	5	421	7	4	15
2396					0	FTF + FTT	4152		Biomedical Physics	3	5	3	4	2
2397					0	FTF + FTT	4152		Biomedical Physics	2	5	2	4	5
2398					0	FTF + FTT	4152		Biomedical Physics		5		4	10
2399					0	FTF + FTT	4152		Biomedical Physics		5		4	15
2400	$40,654	$57,682	$80,520	$70,160	0	FTF + FTT	4171		Cell and Molecular Biology	75	144	101	4	2
2401	$43,158	$72,531	$123,544	$83,466	0	FTF + FTT	4171		Cell and Molecular Biology	39	144	49	4	5
2402	$37,152	$128,424	$223,610	$127,846	0	FTF + FTT	4171		Cell and Molecular Biology	11	144	14	4	10
