	average_annual_earnings_10_years_after_exit	average_annual_earnings_5_years_after_exit	campus	entry_status	hegis_at_exit	industry	location	major	median_annual_earnings_10_years_after_exit	median_annual_earnings_5_years_after_exit	naics	number_of_students_found_10_years_after_exit	number_of_students_found_5_years_after_exit	student_path
9434			70	FTF + FTT	4141	Educational Services	Northridge	Biochemistry			14			4
9435		94313.0	70	FTF + FTT	4141	Health Care & Social Assistance	Northridge	Biochemistry		67143.0	15		7	4
9436			70	FTF + FTT	4141	Other Services	Northridge	Biochemistry			18			4
9437			70	FTF + FTT	4141	Government	Northridge	Biochemistry			19			4
9438			70	FTF + FTT	4141	No Wages	Northridge	Biochemistry			20	80	58	4
9439			70	FTF + FTT	4152	Professional, Scientific, & Technical Skills	Northridge	Biomedical Physics			11			4
9440			70	FTF + FTT	4152	Health Care & Social Assistance	Northridge	Biomedical Physics			15			4
9441			70	FTF + FTT	4152	No Wages	Northridge	Biomedical Physics			20	5		4
9442			70	FTF + FTT	4171	Construction	Northridge	Cell and Molecular Biology			3			4
9443			70	FTF + FTT	4171	Manufacturing	Northridge	Cell and Molecular Biology			4			4
9444			70	FTF + FTT	4171	Wholesale Trade	Northridge	Cell and Molecular Biology			5			4
9445			70	FTF + FTT	4171	Retail Trade	Northridge	Cell and Molecular Biology			6			4
9446			70	FTF + FTT	4171	Finance & Insurance	Northridge	Cell and Molecular Biology			9			4
9447			70	FTF + FTT	4171	Professional, Scientific, & Technical Skills	Northridge	Cell and Molecular Biology			11			4
9448		53450.0	70	FTF + FTT	4171	Educational Services	Northridge	Cell and Molecular Biology		49798.0	14		10	4
9449	142557.0	128246.0	70	FTF + FTT	4171	Health Care & Social Assistance	Northridge	Cell and Molecular Biology	128424.0	123544.0	15	5	5	4
9450			70	FTF + FTT	4171	Government	Northridge	Cell and Molecular Biology			19			4
9451			70	FTF + FTT	4171	No Wages	Northridge	Cell and Molecular Biology			20	108	89	4
9452			70	FTF + FTT	4171	Wages - No NAICS Code	Northridge	Cell and Molecular Biology			21			4
9453			70	FTF + FTT	4201	Manufacturing	Northridge	Environmental Biology & Ecology			4			4
9454			70	FTF + FTT	4201	Information	Northridge	Environmental Biology & Ecology			8			4
9455			70	FTF + FTT	4201	Professional, Scientific, & Technical Skills	Northridge	Environmental Biology & Ecology			11			4
9456			70	FTF + FTT	4201	Educational Services	Northridge	Environmental Biology & Ecology			14			4
9457			70	FTF + FTT	4201	Government	Northridge	Environmental Biology & Ecology			19			4
9458			70	FTF + FTT	4201	No Wages	Northridge	Environmental Biology & Ecology			20	27	23	4
9459			70	FTF + FTT	5011	Agriculture, Forestry, Fishing, & Hunting	Northridge	Business Administration			1			4
9460			70	FTF + FTT	5011	Utilities	Northridge	Business Administration			2			4
9461			70	FTF + FTT	5011	Construction	Northridge	Business Administration			3			4
9462		88922.0	70	FTF + FTT	5011	Manufacturing	Northridge	Business Administration		90661.0	4		5	4
9463		76340.0	70	FTF + FTT	5011	Wholesale Trade	Northridge	Business Administration		54199.0	5		6	4
9464			70	FTF + FTT	5011	Retail Trade	Northridge	Business Administration			6			4
9465			70	FTF + FTT	5011	Transportation & Warehousing	Northridge	Business Administration			7			4
9466		159477.0	70	FTF + FTT	5011	Information	Northridge	Business Administration		97955.0	8		7	4
9467		96605.0	70	FTF + FTT	5011	Finance & Insurance	Northridge	Business Administration		63841.0	9		11	4
9468		67672.0	70	FTF + FTT	5011	Real Estate & Rental & Leasing	Northridge	Business Administration		57549.0	10		6	4
9469		105372.0	70	FTF + FTT	5011	Professional, Scientific, & Technical Skills	Northridge	Business Administration		92960.0	11		20	4
9470			70	FTF + FTT	5011	Management of Companies & Enterprises	Northridge	Business Administration			12			4
9471			70	FTF + FTT	5011	Admin & Support & Waste Mgmt & Remediation	Northridge	Business Administration			13			4
9472		56967.0	70	FTF + FTT	5011	Educational Services	Northridge	Business Administration		68829.0	14		11	4
9473		87456.0	70	FTF + FTT	5011	Health Care & Social Assistance	Northridge	Business Administration		92567.0	15		10	4
9474			70	FTF + FTT	5011	Arts, Entertainment, & Recreation	Northridge	Business Administration			16			4
9475			70	FTF + FTT	5011	Other Services	Northridge	Business Administration			18			4
9476			70	FTF + FTT	5011	Non-Classified	Northridge	Business Administration			22			4
9477		72805.0	70	FTF + FTT	5011	Government	Northridge	Business Administration		76584.0	19		12	4
9478			70	FTF + FTT	5011	No Wages	Northridge	Business Administration			20	281	195	4
9479		83972.0	70	FTF + FTT	5011	Wages - No NAICS Code	Northridge	Business Administration		88180.0	21		9	4
9480			70	FTF + FTT	5012	Educational Services	Northridge	Business Education			14			4
9481			70	FTF + FTT	5012	No Wages	Northridge	Business Education			20	5		4
9482			70	FTF + FTT	5021	Agriculture, Forestry, Fishing, & Hunting	Northridge	Accounting			1			4
9483			70	FTF + FTT	5021	Utilities	Northridge	Accounting			2			4
9484	120185.0	130800.0	70	FTF + FTT	5021	Manufacturing	Northridge	Accounting	122202.0	102328.0	4	7	11	4
9485			70	FTF + FTT	5021	Wholesale Trade	Northridge	Accounting			5			4
9486			70	FTF + FTT	5021	Retail Trade	Northridge	Accounting			6			4
9487		94466.0	70	FTF + FTT	5021	Information	Northridge	Accounting		95904.0	8		9	4
9488		139454.0	70	FTF + FTT	5021	Finance & Insurance	Northridge	Accounting		92816.0	9		8	4
9489			70	FTF + FTT	5021	Real Estate & Rental & Leasing	Northridge	Accounting			10			4
9490	181266.0	113858.0	70	FTF + FTT	5021	Professional, Scientific, & Technical Skills	Northridge	Accounting	128518.0	100220.0	11	8	35	4
9491			70	FTF + FTT	5021	Management of Companies & Enterprises	Northridge	Accounting			12			4
9492		111200.0	70	FTF + FTT	5021	Admin & Support & Waste Mgmt & Remediation	Northridge	Accounting		113925.0	13		8	4
9493		59752.0	70	FTF + FTT	5021	Educational Services	Northridge	Accounting		67620.0	14		11	4
9494			70	FTF + FTT	5021	Health Care & Social Assistance	Northridge	Accounting			15			4
9495			70	FTF + FTT	5021	Accommodation & Food Services	Northridge	Accounting			17			4
9496		100280.0	70	FTF + FTT	5021	Government	Northridge	Accounting		96799.0	19		9	4
9497			70	FTF + FTT	5021	No Wages	Northridge	Accounting			20	267	188	4
9498		42360.0	70	FTF + FTT	5021	Wages - No NAICS Code	Northridge	Accounting		25183.0	21		6	4
9499			70	FTF + FTT	5041	Agriculture, Forestry, Fishing, & Hunting	Northridge	Finance			1			4
9500			70	FTF + FTT	5041	Mining	Northridge	Finance			23			4
9501			70	FTF + FTT	5041	Utilities	Northridge	Finance			2			4
9502			70	FTF + FTT	5041	Construction	Northridge	Finance			3			4
9503		111204.0	70	FTF + FTT	5041	Manufacturing	Northridge	Finance		106674.0	4		14	4
9504		113290.0	70	FTF + FTT	5041	Wholesale Trade	Northridge	Finance		100995.0	5		8	4
9505		104019.0	70	FTF + FTT	5041	Retail Trade	Northridge	Finance		98969.0	6		9	4
9506			70	FTF + FTT	5041	Transportation & Warehousing	Northridge	Finance			7			4
9507	125361.0	87021.0	70	FTF + FTT	5041	Information	Northridge	Finance	129359.0	85501.0	8	6	12	4
9508	122275.0	112235.0	70	FTF + FTT	5041	Finance & Insurance	Northridge	Finance	125338.0	101490.0	9	19	58	4
9509	187449.0	124931.0	70	FTF + FTT	5041	Real Estate & Rental & Leasing	Northridge	Finance	211442.0	110391.0	10	5	10	4
9510	147647.0	116038.0	70	FTF + FTT	5041	Professional, Scientific, & Technical Skills	Northridge	Finance	147302.0	105496.0	11	11	21	4
9511			70	FTF + FTT	5041	Management of Companies & Enterprises	Northridge	Finance			12			4
9512		68550.0	70	FTF + FTT	5041	Admin & Support & Waste Mgmt & Remediation	Northridge	Finance		67849.0	13		7	4
9513	99151.0	72122.0	70	FTF + FTT	5041	Educational Services	Northridge	Finance	96055.0	79020.0	14	9	18	4
9514	123086.0	93663.0	70	FTF + FTT	5041	Health Care & Social Assistance	Northridge	Finance	97983.0	94772.0	15	7	13	4
9515			70	FTF + FTT	5041	Arts, Entertainment, & Recreation	Northridge	Finance			16			4
9516			70	FTF + FTT	5041	Accommodation & Food Services	Northridge	Finance			17			4
9517			70	FTF + FTT	5041	Other Services	Northridge	Finance			18			4
9518		109980.0	70	FTF + FTT	5041	Government	Northridge	Finance		107640.0	19		16	4
9519			70	FTF + FTT	5041	No Wages	Northridge	Finance			20	431	293	4
9520		40822.0	70	FTF + FTT	5041	Wages - No NAICS Code	Northridge	Finance		42289.0	21		8	4
9521			70	FTF + FTT	5061	Construction	Northridge	Management-5061			3			4
9522	118639.0	83637.0	70	FTF + FTT	5061	Manufacturing	Northridge	Management-5061	146024.0	84867.0	4	5	17	4
9523			70	FTF + FTT	5061	Wholesale Trade	Northridge	Management-5061			5			4
9524		103915.0	70	FTF + FTT	5061	Retail Trade	Northridge	Management-5061		96000.0	6		7	4
9525			70	FTF + FTT	5061	Transportation & Warehousing	Northridge	Management-5061			7			4
9526		104161.0	70	FTF + FTT	5061	Information	Northridge	Management-5061		104038.0	8		5	4
9527		74263.0	70	FTF + FTT	5061	Finance & Insurance	Northridge	Management-5061		71739.0	9		13	4
9528			70	FTF + FTT	5061	Real Estate & Rental & Leasing	Northridge	Management-5061			10			4
9529		68185.0	70	FTF + FTT	5061	Professional, Scientific, & Technical Skills	Northridge	Management-5061		47014.0	11		9	4
9530			70	FTF + FTT	5061	Management of Companies & Enterprises	Northridge	Management-5061			12			4
9531		54001.0	70	FTF + FTT	5061	Admin & Support & Waste Mgmt & Remediation	Northridge	Management-5061		52807.0	13		9	4
9532		69726.0	70	FTF + FTT	5061	Educational Services	Northridge	Management-5061		67317.0	14		16	4
9533	146573.0	77961.0	70	FTF + FTT	5061	Health Care & Social Assistance	Northridge	Management-5061	126695.0	79605.0	15	6	13	4
9534			70	FTF + FTT	5061	Arts, Entertainment, & Recreation	Northridge	Management-5061			16			4
9535			70	FTF + FTT	5061	Accommodation & Food Services	Northridge	Management-5061			17			4
9536		96580.0	70	FTF + FTT	5061	Government	Northridge	Management-5061		98438.0	19		10	4
9537			70	FTF + FTT	5061	No Wages	Northridge	Management-5061			20	308	216	4
9538		31651.0	70	FTF + FTT	5061	Wages - No NAICS Code	Northridge	Management-5061		31225.0	21		5	4
9539			70	FTF + FTT	5064	Wholesale Trade	Northridge	Production and Operations Management			5			4
9540			70	FTF + FTT	5072	Manufacturing	Northridge	Management Systems Analysis / Operations Research			4			4
9541			70	FTF + FTT	5072	Wholesale Trade	Northridge	Management Systems Analysis / Operations Research			5			4
9542			70	FTF + FTT	5072	Professional, Scientific, & Technical Skills	Northridge	Management Systems Analysis / Operations Research			11			4
9543			70	FTF + FTT	5072	Educational Services	Northridge	Management Systems Analysis / Operations Research			14			4
9544			70	FTF + FTT	5072	Arts, Entertainment, & Recreation	Northridge	Management Systems Analysis / Operations Research			16			4
9545			70	FTF + FTT	5072	No Wages	Northridge	Management Systems Analysis / Operations Research			20	28	20	4
9546			70	FTF + FTT	5072	Wages - No NAICS Code	Northridge	Management Systems Analysis / Operations Research			21			4
9547			70	FTF + FTT	5091	Utilities	Northridge	Marketing			2			4
9548			70	FTF + FTT	5091	Construction	Northridge	Marketing			3			4
9549		80588.0	70	FTF + FTT	5091	Manufacturing	Northridge	Marketing		64693.0	4		8	4
9550		108732.0	70	FTF + FTT	5091	Wholesale Trade	Northridge	Marketing		113740.0	5		6	4
9551		72155.0	70	FTF + FTT	5091	Retail Trade	Northridge	Marketing		83700.0	6		5	4
9552		91417.0	70	FTF + FTT	5091	Information	Northridge	Marketing		85384.0	8		12	4
9553		95261.0	70	FTF + FTT	5091	Finance & Insurance	Northridge	Marketing		85591.0	9		18	4
9554			70	FTF + FTT	5091	Real Estate & Rental & Leasing	Northridge	Marketing			10			4
9555	98228.0	83221.0	70	FTF + FTT	5091	Professional, Scientific, & Technical Skills	Northridge	Marketing	91774.0	83349.0	11	6	24	4
9556		70443.0	70	FTF + FTT	5091	Admin & Support & Waste Mgmt & Remediation	Northridge	Marketing		76634.0	13		7	4
9557		68692.0	70	FTF + FTT	5091	Educational Services	Northridge	Marketing		70773.0	14		14	4
9558		97255.0	70	FTF + FTT	5091	Health Care & Social Assistance	Northridge	Marketing		88852.0	15		11	4
9559			70	FTF + FTT	5091	Arts, Entertainment, & Recreation	Northridge	Marketing			16			4
9560			70	FTF + FTT	5091	Accommodation & Food Services	Northridge	Marketing			17			4
9561			70	FTF + FTT	5091	Other Services	Northridge	Marketing			18			4
9562			70	FTF + FTT	5091	Non-Classified	Northridge	Marketing			22			4
9563			70	FTF + FTT	5091	Government	Northridge	Marketing			19			4
9564			70	FTF + FTT	5091	No Wages	Northridge	Marketing			20	273	170	4
9565			70	FTF + FTT	5091	Wages - No NAICS Code	Northridge	Marketing			21			4
9566			70	FTF + FTT	5111	Construction	Northridge	Real Estate			3			4
9567			70	FTF + FTT	5111	Manufacturing	Northridge	Real Estate			4			4
9568			70	FTF + FTT	5111	Retail Trade	Northridge	Real Estate			6			4
9569		103431.0	70	FTF + FTT	5111	Finance & Insurance	Northridge	Real Estate		89821.0	9		5	4
9570			70	FTF + FTT	5111	Real Estate & Rental & Leasing	Northridge	Real Estate			10			4
9571			70	FTF + FTT	5111	Professional, Scientific, & Technical Skills	Northridge	Real Estate			11			4
9572			70	FTF + FTT	5111	Educational Services	Northridge	Real Estate			14			4
9573			70	FTF + FTT	5111	Health Care & Social Assistance	Northridge	Real Estate			15			4
9574			70	FTF + FTT	5111	Government	Northridge	Real Estate			19			4
9575			70	FTF + FTT	5111	No Wages	Northridge	Real Estate			20	34	24	4
9576			70	FTF + FTT	5111	Wages - No NAICS Code	Northridge	Real Estate			21			4
9577			70	FTF + FTT	5131	Utilities	Northridge	International Business			2			4
9578			70	FTF + FTT	5131	Construction	Northridge	International Business			3			4
9579			70	FTF + FTT	5131	Manufacturing	Northridge	International Business			4			4
9580			70	FTF + FTT	5131	Wholesale Trade	Northridge	International Business			5			4
9581			70	FTF + FTT	5131	Retail Trade	Northridge	International Business			6			4
9582			70	FTF + FTT	5131	Transportation & Warehousing	Northridge	International Business			7			4
9583			70	FTF + FTT	5131	Information	Northridge	International Business			8			4
9584			70	FTF + FTT	5131	Finance & Insurance	Northridge	International Business			9			4
9585			70	FTF + FTT	5131	Real Estate & Rental & Leasing	Northridge	International Business			10			4
9586			70	FTF + FTT	5131	Professional, Scientific, & Technical Skills	Northridge	International Business			11			4
9587			70	FTF + FTT	5131	Admin & Support & Waste Mgmt & Remediation	Northridge	International Business			13			4
9588			70	FTF + FTT	5131	Educational Services	Northridge	International Business			14			4
9589			70	FTF + FTT	5131	Health Care & Social Assistance	Northridge	International Business			15			4
9590		65779.0	70	FTF + FTT	5131	Government	Northridge	International Business		66402.0	19		5	4
9591			70	FTF + FTT	5131	No Wages	Northridge	International Business			20	61	34	4
9592			70	FTF + FTT	5131	Wages - No NAICS Code	Northridge	International Business			21			4
9593			70	FTF + FTT	5151	Transportation & Warehousing	Northridge	Human Resources/Personnel Management			7			4
9594			70	FTF + FTT	5151	Information	Northridge	Human Resources/Personnel Management			8			4
9595			70	FTF + FTT	5151	Finance & Insurance	Northridge	Human Resources/Personnel Management			9			4
9596			70	FTF + FTT	5151	Professional, Scientific, & Technical Skills	Northridge	Human Resources/Personnel Management			11			4
9597		69863.0	70	FTF + FTT	5151	Educational Services	Northridge	Human Resources/Personnel Management		72825.0	14		5	4
9598			70	FTF + FTT	5151	Health Care & Social Assistance	Northridge	Human Resources/Personnel Management			15			4
9599			70	FTF + FTT	5151	Government	Northridge	Human Resources/Personnel Management			19			4
9600			70	FTF + FTT	5151	No Wages	Northridge	Human Resources/Personnel Management			20	37	22	4
9601			70	FTF + FTT	5151	Wages - No NAICS Code	Northridge	Human Resources/Personnel Management			21			4
9602			70	FTF + FTT	5995	Utilities	Northridge	Business Law			2			4
9603			70	FTF + FTT	5995	Construction	Northridge	Business Law			3			4
9604			70	FTF + FTT	5995	Manufacturing	Northridge	Business Law			4			4
9605			70	FTF + FTT	5995	Wholesale Trade	Northridge	Business Law			5			4
9606			70	FTF + FTT	5995	Retail Trade	Northridge	Business Law			6			4
9607			70	FTF + FTT	5995	Information	Northridge	Business Law			8			4
9608			70	FTF + FTT	5995	Finance & Insurance	Northridge	Business Law			9			4
9609			70	FTF + FTT	5995	Real Estate & Rental & Leasing	Northridge	Business Law			10			4
9610	85644.0	102535.0	70	FTF + FTT	5995	Professional, Scientific, & Technical Skills	Northridge	Business Law	102049.0	93654.0	11	6	9	4
9611			70	FTF + FTT	5995	Management of Companies & Enterprises	Northridge	Business Law			12			4
9612			70	FTF + FTT	5995	Admin & Support & Waste Mgmt & Remediation	Northridge	Business Law			13			4
9613		67726.0	70	FTF + FTT	5995	Educational Services	Northridge	Business Law		63488.0	14		7	4
9614			70	FTF + FTT	5995	Health Care & Social Assistance	Northridge	Business Law			15			4
9615			70	FTF + FTT	5995	Other Services	Northridge	Business Law			18			4
9616			70	FTF + FTT	5995	Government	Northridge	Business Law			19			4
9617			70	FTF + FTT	5995	No Wages	Northridge	Business Law			20	41	21	4
9618			70	FTF + FTT	5995	Wages - No NAICS Code	Northridge	Business Law			21			4
9619			70	FTF + FTT	6022	Construction	Northridge	Journalism			3			4
9620			70	FTF + FTT	6022	Manufacturing	Northridge	Journalism			4			4
9621			70	FTF + FTT	6022	Wholesale Trade	Northridge	Journalism			5			4
9622			70	FTF + FTT	6022	Retail Trade	Northridge	Journalism			6			4
9623		40023.0	70	FTF + FTT	6022	Information	Northridge	Journalism		35005.0	8		5	4
9624			70	FTF + FTT	6022	Finance & Insurance	Northridge	Journalism			9			4
9625		108511.0	70	FTF + FTT	6022	Professional, Scientific, & Technical Skills	Northridge	Journalism		81822.0	11		9	4
9626			70	FTF + FTT	6022	Admin & Support & Waste Mgmt & Remediation	Northridge	Journalism			13			4
9627	51611.0	55089.0	70	FTF + FTT	6022	Educational Services	Northridge	Journalism	60769.0	57801.0	14	8	29	4
9628		55456.0	70	FTF + FTT	6022	Health Care & Social Assistance	Northridge	Journalism		45148.0	15		7	4
9629			70	FTF + FTT	6022	Arts, Entertainment, & Recreation	Northridge	Journalism			16			4
9630			70	FTF + FTT	6022	Other Services	Northridge	Journalism			18			4
9631		58626.0	70	FTF + FTT	6022	Government	Northridge	Journalism		67867.0	19		6	4
9632			70	FTF + FTT	6022	No Wages	Northridge	Journalism			20	266	214	4
9633			70	FTF + FTT	6031	Wholesale Trade	Northridge	Radio/Television/Broadcast			5			4
9634			70	FTF + FTT	6031	Retail Trade	Northridge	Radio/Television/Broadcast			6			4
9635			70	FTF + FTT	6031	Transportation & Warehousing	Northridge	Radio/Television/Broadcast			7			4
9636		59378.0	70	FTF + FTT	6031	Information	Northridge	Radio/Television/Broadcast		57208.0	8		14	4
9637			70	FTF + FTT	6031	Finance & Insurance	Northridge	Radio/Television/Broadcast			9			4
9638			70	FTF + FTT	6031	Real Estate & Rental & Leasing	Northridge	Radio/Television/Broadcast			10			4
