	_25th_percentile_earnings	_50th_percentile_earnings	_75th_percentile_earnings	average_earnings	campus	entry_status	hegis_at_exit	location	major	number_of_students_found	potential_number_of_students	potential_number_of_students_for_each_year_out_of_school	student_path	year
1182	$43,450	$66,281	$86,574	$70,785	70	FTF + FTT	22081	Northridge	Sociology	618	4,511	864	1	13
1183	$47,631	$70,263	$92,661	$74,787	70	FTF + FTT	22081	Northridge	Sociology	484	4,511	684	1	14
1184	$47,467	$71,702	$93,844	$75,072	70	FTF + FTT	22081	Northridge	Sociology	340	4,511	488	1	15
1185	$9,754	$20,211	$33,756	$23,597	70	FTF + FTT	22111	Northridge	African-American Studies	133	170	160	1	1
1186	$13,953	$26,951	$41,411	$29,139	70	FTF + FTT	22111	Northridge	African-American Studies	121	170	149	1	2
1187	$18,086	$30,728	$47,997	$33,532	70	FTF + FTT	22111	Northridge	African-American Studies	106	170	137	1	3
1188	$17,177	$33,421	$50,737	$35,627	70	FTF + FTT	22111	Northridge	African-American Studies	94	170	122	1	4
1189	$17,231	$29,555	$49,852	$34,527	70	FTF + FTT	22111	Northridge	African-American Studies	84	170	109	1	5
1190	$17,245	$33,164	$52,223	$36,788	70	FTF + FTT	22111	Northridge	African-American Studies	77	170	100	1	6
1191	$14,213	$35,420	$56,374	$38,782	70	FTF + FTT	22111	Northridge	African-American Studies	68	170	85	1	7
1192	$16,390	$40,446	$65,444	$43,157	70	FTF + FTT	22111	Northridge	African-American Studies	55	170	75	1	8
1193	$15,950	$42,999	$70,214	$44,140	70	FTF + FTT	22111	Northridge	African-American Studies	45	170	62	1	9
1194	$13,997	$42,990	$71,289	$47,139	70	FTF + FTT	22111	Northridge	African-American Studies	34	170	46	1	10
1195	$23,355	$58,932	$75,298	$53,345	70	FTF + FTT	22111	Northridge	African-American Studies	29	170	40	1	11
1196	$23,854	$57,285	$78,870	$53,070	70	FTF + FTT	22111	Northridge	African-American Studies	23	170	32	1	12
1197	$16,567	$68,261	$86,126	$54,679	70	FTF + FTT	22111	Northridge	African-American Studies	19	170	27	1	13
1198	$24,424	$65,751	$85,018	$53,618	70	FTF + FTT	22111	Northridge	African-American Studies	19	170	26	1	14
1199	$29,961	$66,684	$85,617	$56,086	70	FTF + FTT	22111	Northridge	African-American Studies	11	170	17	1	15
1200	$13,597	$24,353	$34,785	$26,734	70	FTF + FTT	22131	Northridge	Mexican-American Studies	175	215	208	1	1
1201	$19,286	$31,438	$43,555	$33,365	70	FTF + FTT	22131	Northridge	Mexican-American Studies	166	215	195	1	2
1202	$21,951	$34,692	$46,992	$36,873	70	FTF + FTT	22131	Northridge	Mexican-American Studies	151	215	185	1	3
1203	$24,125	$38,292	$51,250	$38,796	70	FTF + FTT	22131	Northridge	Mexican-American Studies	139	215	166	1	4
1204	$26,605	$41,465	$55,096	$41,712	70	FTF + FTT	22131	Northridge	Mexican-American Studies	126	215	151	1	5
1205	$28,227	$41,944	$58,340	$43,125	70	FTF + FTT	22131	Northridge	Mexican-American Studies	114	215	141	1	6
1206	$21,730	$41,417	$61,545	$43,421	70	FTF + FTT	22131	Northridge	Mexican-American Studies	102	215	128	1	7
1207	$26,269	$41,388	$61,214	$44,936	70	FTF + FTT	22131	Northridge	Mexican-American Studies	88	215	109	1	8
1208	$26,356	$40,753	$61,661	$45,862	70	FTF + FTT	22131	Northridge	Mexican-American Studies	76	215	96	1	9
1209	$37,111	$48,839	$71,990	$53,772	70	FTF + FTT	22131	Northridge	Mexican-American Studies	56	215	75	1	10
1210	$30,707	$50,645	$70,914	$54,124	70	FTF + FTT	22131	Northridge	Mexican-American Studies	52	215	68	1	11
1211	$32,451	$53,711	$74,377	$56,744	70	FTF + FTT	22131	Northridge	Mexican-American Studies	40	215	52	1	12
1212	$37,113	$55,900	$73,024	$57,962	70	FTF + FTT	22131	Northridge	Mexican-American Studies	30	215	41	1	13
1213	$41,876	$63,879	$81,513	$62,947	70	FTF + FTT	22131	Northridge	Mexican-American Studies	20	215	30	1	14
1214	$51,577	$60,774	$80,402	$68,324	70	FTF + FTT	22131	Northridge	Mexican-American Studies	13	215	20	1	15
1215	$13,595	$27,224	$40,838	$30,121	70	FTF + FTT	22141	Northridge	Urban Studies	264	339	323	1	1
1216	$17,364	$35,303	$50,674	$36,176	70	FTF + FTT	22141	Northridge	Urban Studies	241	339	299	1	2
1217	$22,794	$38,629	$55,239	$40,486	70	FTF + FTT	22141	Northridge	Urban Studies	209	339	265	1	3
1218	$23,602	$45,428	$63,277	$46,799	70	FTF + FTT	22141	Northridge	Urban Studies	182	339	242	1	4
1219	$24,207	$47,271	$69,238	$50,368	70	FTF + FTT	22141	Northridge	Urban Studies	165	339	217	1	5
1220	$32,548	$52,327	$75,622	$54,720	70	FTF + FTT	22141	Northridge	Urban Studies	143	339	198	1	6
1221	$37,653	$60,571	$82,201	$63,889	70	FTF + FTT	22141	Northridge	Urban Studies	109	339	164	1	7
1222	$44,813	$64,669	$82,406	$64,862	70	FTF + FTT	22141	Northridge	Urban Studies	91	339	136	1	8
1223	$38,436	$71,929	$85,784	$65,574	70	FTF + FTT	22141	Northridge	Urban Studies	77	339	112	1	9
1224	$46,670	$76,872	$88,614	$72,390	70	FTF + FTT	22141	Northridge	Urban Studies	55	339	79	1	10
1225	$55,456	$74,158	$92,596	$77,866	70	FTF + FTT	22141	Northridge	Urban Studies	52	339	73	1	11
1226	$56,841	$75,595	$94,299	$74,435	70	FTF + FTT	22141	Northridge	Urban Studies	43	339	60	1	12
1227	$62,261	$87,277	$101,822	$81,105	70	FTF + FTT	22141	Northridge	Urban Studies	37	339	49	1	13
1228	$63,080	$90,866	$106,009	$81,293	70	FTF + FTT	22141	Northridge	Urban Studies	25	339	35	1	14
1229	$61,880	$96,380	$112,983	$85,822	70	FTF + FTT	22141	Northridge	Urban Studies	13	339	19	1	15
1230	$12,292	$22,111	$34,433	$25,135	70	FTF + FTT	49991	Northridge	Women's Studies	82	120	108	1	1
1231	$11,535	$28,844	$41,118	$30,675	70	FTF + FTT	49991	Northridge	Women's Studies	69	120	92	1	2
1232	$15,714	$29,789	$46,277	$35,438	70	FTF + FTT	49991	Northridge	Women's Studies	57	120	79	1	3
1233	$21,246	$32,063	$56,691	$42,299	70	FTF + FTT	49991	Northridge	Women's Studies	51	120	69	1	4
1234	$17,933	$42,479	$57,390	$41,729	70	FTF + FTT	49991	Northridge	Women's Studies	44	120	58	1	5
1235	$21,692	$38,819	$60,290	$46,318	70	FTF + FTT	49991	Northridge	Women's Studies	40	120	56	1	6
1236	$30,968	$43,345	$66,540	$51,744	70	FTF + FTT	49991	Northridge	Women's Studies	28	120	43	1	7
1237	$19,463	$33,306	$48,464	$42,787	70	FTF + FTT	49991	Northridge	Women's Studies	22	120	33	1	8
1238	$27,149	$34,697	$51,530	$49,137	70	FTF + FTT	49991	Northridge	Women's Studies	16	120	29	1	9
1239	$16,941	$31,768	$52,127	$38,436	70	FTF + FTT	49991	Northridge	Women's Studies	14	120	21	1	10
1240	$10,848	$28,961	$64,330	$39,334	70	FTF + FTT	49991	Northridge	Women's Studies	10	120	18	1	11
1241					70	FTF + FTT	49991	Northridge	Women's Studies	4	120	8	1	12
1242					70	FTF + FTT	49991	Northridge	Women's Studies	3	120	7	1	13
1243					70	FTF + FTT	49991	Northridge	Women's Studies	2	120	4	1	14
1244					70	FTF + FTT	49991	Northridge	Women's Studies		120		1	15
1245	$8,054	$15,142	$24,974	$17,815	70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	52	79	75	1	1
1246	$12,352	$24,539	$33,906	$22,936	70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	56	79	72	1	2
1247	$15,149	$27,690	$37,881	$27,686	70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	52	79	66	1	3
1248	$20,080	$30,558	$41,817	$30,725	70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	48	79	56	1	4
1249	$27,110	$35,442	$42,375	$36,052	70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	41	79	47	1	5
1250	$29,842	$35,966	$50,296	$38,720	70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	34	79	41	1	6
1251	$26,529	$40,863	$57,559	$41,986	70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	30	79	36	1	7
1252	$33,436	$46,898	$64,380	$48,264	70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	28	79	34	1	8
1253	$38,531	$56,315	$68,848	$51,149	70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	19	79	25	1	9
1254	$33,997	$58,544	$70,568	$53,703	70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	15	79	18	1	10
1255	$35,142	$65,764	$75,992	$58,116	70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	12	79	15	1	11
1256	$41,970	$59,138	$71,650	$58,246	70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	6	79	9	1	12
1257					70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	4	79	6	1	13
1258					70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	4	79	5	1	14
1259					70	FTF + FTT	22996	Northridge	Asian/Asian-American Studies	3	79	3	1	15
1260	$12,143	$22,867	$37,197	$25,957	70	FTF + FTT	49012	Northridge	Liberal Studies	4,783	5,662	5,509	1	1
1261	$16,464	$30,503	$48,093	$32,498	70	FTF + FTT	49012	Northridge	Liberal Studies	4,515	5,662	5,227	1	2
1262	$20,087	$36,336	$52,266	$36,631	70	FTF + FTT	49012	Northridge	Liberal Studies	4,135	5,662	4,890	1	3
1263	$23,246	$40,401	$54,925	$39,711	70	FTF + FTT	49012	Northridge	Liberal Studies	3,780	5,662	4,567	1	4
1264	$24,682	$42,967	$57,383	$41,834	70	FTF + FTT	49012	Northridge	Liberal Studies	3,403	5,662	4,192	1	5
1265	$26,760	$46,394	$60,280	$44,639	70	FTF + FTT	49012	Northridge	Liberal Studies	3,067	5,662	3,868	1	6
1266	$28,678	$49,035	$62,923	$46,961	70	FTF + FTT	49012	Northridge	Liberal Studies	2,711	5,662	3,512	1	7
1267	$31,102	$52,973	$66,266	$49,874	70	FTF + FTT	49012	Northridge	Liberal Studies	2,362	5,662	3,109	1	8
1268	$32,358	$55,334	$69,130	$52,143	70	FTF + FTT	49012	Northridge	Liberal Studies	2,093	5,662	2,775	1	9
1269	$34,086	$58,859	$72,462	$54,949	70	FTF + FTT	49012	Northridge	Liberal Studies	1,734	5,662	2,331	1	10
1270	$34,846	$60,991	$74,533	$55,926	70	FTF + FTT	49012	Northridge	Liberal Studies	1,547	5,662	2,077	1	11
1271	$38,803	$65,132	$77,955	$59,025	70	FTF + FTT	49012	Northridge	Liberal Studies	1,264	5,662	1,733	1	12
1272	$41,425	$68,133	$79,198	$61,462	70	FTF + FTT	49012	Northridge	Liberal Studies	1,068	5,662	1,453	1	13
1273	$42,467	$71,354	$81,209	$63,465	70	FTF + FTT	49012	Northridge	Liberal Studies	815	5,662	1,114	1	14
1274	$43,967	$73,521	$82,024	$64,388	70	FTF + FTT	49012	Northridge	Liberal Studies	570	5,662	786	1	15
1275	$8,412	$19,419	$39,465	$24,651	70	FTF + FTT	49993	Northridge	Education	41	47	45	1	1
1276	$11,531	$19,629	$44,638	$27,897	70	FTF + FTT	49993	Northridge	Education	35	47	44	1	2
1277	$16,644	$34,331	$53,469	$36,280	70	FTF + FTT	49993	Northridge	Education	31	47	43	1	3
1278	$14,492	$29,643	$52,221	$35,843	70	FTF + FTT	49993	Northridge	Education	33	47	43	1	4
1279	$15,843	$38,790	$64,957	$44,827	70	FTF + FTT	49993	Northridge	Education	30	47	42	1	5
1280	$15,723	$41,772	$68,864	$47,462	70	FTF + FTT	49993	Northridge	Education	27	47	41	1	6
1281	$4,835	$32,647	$64,760	$42,041	70	FTF + FTT	49993	Northridge	Education	27	47	41	1	7
1282	$6,148	$45,354	$64,120	$45,879	70	FTF + FTT	49993	Northridge	Education	25	47	41	1	8
1283	$17,571	$55,019	$78,429	$57,873	70	FTF + FTT	49993	Northridge	Education	24	47	38	1	9
1284	$21,306	$56,598	$84,660	$53,734	70	FTF + FTT	49993	Northridge	Education	23	47	35	1	10
1285	$22,170	$57,585	$89,472	$70,880	70	FTF + FTT	49993	Northridge	Education	21	47	35	1	11
1286	$20,551	$66,745	$78,615	$71,978	70	FTF + FTT	49993	Northridge	Education	21	47	34	1	12
1287	$37,516	$66,838	$83,851	$75,060	70	FTF + FTT	49993	Northridge	Education	19	47	30	1	13
1288	$19,864	$53,669	$71,259	$46,537	70	FTF + FTT	49993	Northridge	Education	14	47	22	1	14
1289	$5,776	$19,445	$67,179	$37,325	70	FTF + FTT	49993	Northridge	Education	11	47	17	1	15
1290	$9,664	$38,835	$78,859	$46,804	70	FTF + FTT	12032	Northridge	Nursing-12032	45	52	52	2	1
1291	$11,814	$40,082	$80,294	$49,537	70	FTF + FTT	12032	Northridge	Nursing-12032	44	52	52	2	2
1292	$14,062	$44,941	$81,531	$49,093	70	FTF + FTT	12032	Northridge	Nursing-12032	45	52	51	2	3
1293	$19,119	$50,633	$74,646	$50,155	70	FTF + FTT	12032	Northridge	Nursing-12032	40	52	43	2	4
1294	$25,947	$59,702	$101,564	$65,338	70	FTF + FTT	12032	Northridge	Nursing-12032	32	52	37	2	5
1295	$30,857	$74,182	$103,390	$71,725	70	FTF + FTT	12032	Northridge	Nursing-12032	29	52	33	2	6
1296	$37,327	$69,546	$99,004	$70,863	70	FTF + FTT	12032	Northridge	Nursing-12032	25	52	30	2	7
1297	$22,796	$67,021	$110,165	$68,763	70	FTF + FTT	12032	Northridge	Nursing-12032	16	52	19	2	8
1298	$29,885	$55,612	$115,534	$70,019	70	FTF + FTT	12032	Northridge	Nursing-12032	9	52	10	2	9
1299					70	FTF + FTT	12032	Northridge	Nursing-12032		52		2	10
1300					70	FTF + FTT	12032	Northridge	Nursing-12032		52		2	11
1301					70	FTF + FTT	12032	Northridge	Nursing-12032		52		2	12
1302					70	FTF + FTT	12032	Northridge	Nursing-12032		52		2	13
1303					70	FTF + FTT	12032	Northridge	Nursing-12032		52		2	14
1304					70	FTF + FTT	12032	Northridge	Nursing-12032		52		2	15
1305	$15,837	$26,111	$27,450	$26,647	70	FTF + FTT	3085	Northridge	Latin/Central American Studies	7	10	8	2	1
1306	$26,436	$31,011	$34,796	$35,546	70	FTF + FTT	3085	Northridge	Latin/Central American Studies	6	10	7	2	2
1307	$29,174	$38,446	$44,515	$41,872	70	FTF + FTT	3085	Northridge	Latin/Central American Studies	5	10	6	2	3
1308					70	FTF + FTT	3085	Northridge	Latin/Central American Studies	4	10	5	2	4
1309					70	FTF + FTT	3085	Northridge	Latin/Central American Studies	4	10	5	2	5
1310					70	FTF + FTT	3085	Northridge	Latin/Central American Studies	3	10	4	2	6
1311					70	FTF + FTT	3085	Northridge	Latin/Central American Studies	2	10	2	2	7
1312					70	FTF + FTT	3085	Northridge	Latin/Central American Studies		10		2	8
1313					70	FTF + FTT	3085	Northridge	Latin/Central American Studies		10		2	9
1314					70	FTF + FTT	3085	Northridge	Latin/Central American Studies		10		2	10
1315					70	FTF + FTT	3085	Northridge	Latin/Central American Studies		10		2	11
1316					70	FTF + FTT	3085	Northridge	Latin/Central American Studies		10		2	12
1317					70	FTF + FTT	3085	Northridge	Latin/Central American Studies		10		2	13
1318					70	FTF + FTT	3085	Northridge	Latin/Central American Studies		10		2	14
1319					70	FTF + FTT	3085	Northridge	Latin/Central American Studies		10		2	15
1320	$6,073	$13,662	$23,524	$17,465	70	FTF + FTT	4011	Northridge	Biology	1,099	1,491	1,457	2	1
1321	$7,984	$16,359	$29,063	$21,155	70	FTF + FTT	4011	Northridge	Biology	1,060	1,491	1,416	2	2
1322	$9,762	$19,644	$32,166	$24,457	70	FTF + FTT	4011	Northridge	Biology	952	1,491	1,308	2	3
1323	$12,336	$22,989	$37,353	$28,007	70	FTF + FTT	4011	Northridge	Biology	860	1,491	1,204	2	4
1324	$14,277	$27,901	$42,005	$32,393	70	FTF + FTT	4011	Northridge	Biology	798	1,491	1,116	2	5
1325	$14,478	$29,911	$47,899	$36,445	70	FTF + FTT	4011	Northridge	Biology	728	1,491	1,006	2	6
1326	$16,464	$32,513	$50,542	$39,016	70	FTF + FTT	4011	Northridge	Biology	637	1,491	914	2	7
1327	$18,437	$35,697	$53,631	$43,332	70	FTF + FTT	4011	Northridge	Biology	561	1,491	803	2	8
1328	$20,445	$37,947	$58,903	$46,497	70	FTF + FTT	4011	Northridge	Biology	502	1,491	730	2	9
1329	$21,400	$41,023	$58,688	$47,203	70	FTF + FTT	4011	Northridge	Biology	430	1,491	623	2	10
1330	$23,349	$41,916	$62,047	$49,433	70	FTF + FTT	4011	Northridge	Biology	396	1,491	579	2	11
1331	$22,388	$43,133	$63,663	$50,982	70	FTF + FTT	4011	Northridge	Biology	345	1,491	521	2	12
1332	$20,775	$41,165	$64,420	$52,185	70	FTF + FTT	4011	Northridge	Biology	301	1,491	464	2	13
1333	$24,035	$46,808	$70,359	$58,695	70	FTF + FTT	4011	Northridge	Biology	253	1,491	409	2	14
1334	$22,428	$45,203	$70,612	$54,023	70	FTF + FTT	4011	Northridge	Biology	223	1,491	347	2	15
1335	$5,278	$10,698	$18,956	$14,157	70	FTF + FTT	4111	Northridge	Microbiology	45	65	64	2	1
1336	$5,489	$11,356	$22,551	$14,886	70	FTF + FTT	4111	Northridge	Microbiology	38	65	56	2	2
1337	$5,026	$12,160	$20,298	$16,505	70	FTF + FTT	4111	Northridge	Microbiology	33	65	47	2	3
1338	$6,394	$15,181	$32,020	$21,172	70	FTF + FTT	4111	Northridge	Microbiology	29	65	40	2	4
1339	$6,748	$20,438	$40,623	$27,879	70	FTF + FTT	4111	Northridge	Microbiology	24	65	35	2	5
1340	$17,543	$24,292	$42,289	$32,307	70	FTF + FTT	4111	Northridge	Microbiology	21	65	29	2	6
1341	$7,720	$23,841	$51,259	$33,107	70	FTF + FTT	4111	Northridge	Microbiology	17	65	24	2	7
1342	$18,032	$54,860	$90,247	$54,205	70	FTF + FTT	4111	Northridge	Microbiology	10	65	19	2	8
1343	$15,737	$46,168	$105,829	$59,908	70	FTF + FTT	4111	Northridge	Microbiology	8	65	15	2	9
1344	$17,436	$43,293	$101,842	$61,717	70	FTF + FTT	4111	Northridge	Microbiology	8	65	15	2	10
1345	$17,274	$36,483	$103,194	$63,173	70	FTF + FTT	4111	Northridge	Microbiology	8	65	15	2	11
1346	$14,587	$38,066	$113,372	$61,937	70	FTF + FTT	4111	Northridge	Microbiology	8	65	13	2	12
1347	$32,882	$86,059	$129,873	$78,942	70	FTF + FTT	4111	Northridge	Microbiology	5	65	10	2	13
1348					70	FTF + FTT	4111	Northridge	Microbiology	3	65	6	2	14
1349					70	FTF + FTT	4111	Northridge	Microbiology	3	65	5	2	15
1350	$5,299	$12,020	$22,834	$16,346	70	FTF + FTT	4141	Northridge	Biochemistry	181	248	245	2	1
1351	$8,372	$15,671	$29,339	$20,627	70	FTF + FTT	4141	Northridge	Biochemistry	164	248	235	2	2
1352	$7,997	$17,780	$35,785	$23,433	70	FTF + FTT	4141	Northridge	Biochemistry	150	248	209	2	3
1353	$9,102	$21,032	$38,921	$25,811	70	FTF + FTT	4141	Northridge	Biochemistry	145	248	190	2	4
1354	$9,399	$24,640	$43,095	$28,324	70	FTF + FTT	4141	Northridge	Biochemistry	123	248	161	2	5
1355	$14,504	$26,140	$40,821	$31,313	70	FTF + FTT	4141	Northridge	Biochemistry	97	248	131	2	6
1356	$14,642	$26,951	$44,563	$32,702	70	FTF + FTT	4141	Northridge	Biochemistry	90	248	121	2	7
1357	$11,943	$31,686	$47,637	$34,873	70	FTF + FTT	4141	Northridge	Biochemistry	78	248	96	2	8
1358	$17,179	$34,512	$52,446	$39,899	70	FTF + FTT	4141	Northridge	Biochemistry	56	248	74	2	9
1359	$22,439	$38,007	$58,893	$45,019	70	FTF + FTT	4141	Northridge	Biochemistry	43	248	54	2	10
1360	$19,631	$42,071	$64,950	$48,405	70	FTF + FTT	4141	Northridge	Biochemistry	38	248	49	2	11
1361	$8,398	$41,868	$70,289	$50,133	70	FTF + FTT	4141	Northridge	Biochemistry	31	248	43	2	12
1362	$31,278	$41,802	$57,176	$50,020	70	FTF + FTT	4141	Northridge	Biochemistry	25	248	36	2	13
1363	$31,169	$46,395	$60,880	$54,543	70	FTF + FTT	4141	Northridge	Biochemistry	21	248	29	2	14
1364	$27,456	$45,578	$71,654	$54,925	70	FTF + FTT	4141	Northridge	Biochemistry	18	248	24	2	15
1365	$11,567	$13,475	$15,874	$13,814	70	FTF + FTT	4152	Northridge	Biomedical Physics	5	6	6	2	1
1366	$10,738	$12,103	$12,160	$13,062	70	FTF + FTT	4152	Northridge	Biomedical Physics	5	6	6	2	2
1367	$4,225	$6,546	$15,146	$12,147	70	FTF + FTT	4152	Northridge	Biomedical Physics	6	6	6	2	3
1368	$2,544	$9,043	$27,510	$14,971	70	FTF + FTT	4152	Northridge	Biomedical Physics	6	6	6	2	4
1369	$8,508	$23,536	$32,349	$21,650	70	FTF + FTT	4152	Northridge	Biomedical Physics	5	6	6	2	5
1370	$6,449	$16,885	$33,121	$18,076	70	FTF + FTT	4152	Northridge	Biomedical Physics	6	6	6	2	6
1371	$2,462	$14,448	$33,948	$17,607	70	FTF + FTT	4152	Northridge	Biomedical Physics	6	6	6	2	7
1372	$2,027	$4,440	$34,240	$18,721	70	FTF + FTT	4152	Northridge	Biomedical Physics	6	6	6	2	8
1373					70	FTF + FTT	4152	Northridge	Biomedical Physics	3	6	5	2	9
1374					70	FTF + FTT	4152	Northridge	Biomedical Physics	2	6	4	2	10
1375					70	FTF + FTT	4152	Northridge	Biomedical Physics	2	6	3	2	11
1376					70	FTF + FTT	4152	Northridge	Biomedical Physics	2	6	3	2	12
1377					70	FTF + FTT	4152	Northridge	Biomedical Physics	2	6	2	2	13
1378					70	FTF + FTT	4152	Northridge	Biomedical Physics	1	6	1	2	14
1379					70	FTF + FTT	4152	Northridge	Biomedical Physics		6		2	15
1380	$4,345	$13,699	$21,464	$17,236	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	127	184	178	2	1
1381	$7,423	$15,539	$29,587	$20,559	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	119	184	163	2	2
1382	$10,513	$19,695	$34,178	$25,510	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	88	184	132	2	3
1383	$10,674	$22,643	$41,256	$29,568	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	78	184	113	2	4
1384	$11,203	$25,088	$42,658	$30,849	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	63	184	92	2	5
1385	$16,910	$27,347	$51,669	$38,422	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	49	184	67	2	6
1386	$12,865	$30,220	$50,312	$35,459	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	39	184	55	2	7
1387	$16,522	$30,720	$50,011	$40,547	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	22	184	38	2	8
1388	$8,990	$26,632	$57,510	$36,992	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	16	184	28	2	9
1389	$20,993	$39,382	$57,597	$46,447	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	12	184	22	2	10
1390	$12,371	$18,277	$64,265	$35,522	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	11	184	19	2	11
1391	$13,625	$35,174	$44,128	$43,189	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	9	184	16	2	12
1392	$7,923	$34,207	$64,203	$46,841	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	8	184	15	2	13
1393	$13,660	$24,656	$52,346	$42,614	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	9	184	14	2	14
1394	$8,181	$23,461	$68,066	$46,139	70	FTF + FTT	4171	Northridge	Cell and Molecular Biology	8	184	13	2	15
1395	$2,923	$9,573	$19,923	$13,764	70	FTF + FTT	4201	Northridge	Environmental Biology & Ecology	46	66	64	2	1
1396	$8,226	$16,534	$26,178	$20,047	70	FTF + FTT	4201	Northridge	Environmental Biology & Ecology	42	66	62	2	2
1397	$11,608	$16,229	$30,496	$25,062	70	FTF + FTT	4201	Northridge	Environmental Biology & Ecology	35	66	54	2	3
1398	$10,811	$26,644	$45,085	$30,235	70	FTF + FTT	4201	Northridge	Environmental Biology & Ecology	26	66	44	2	4
1399	$19,518	$26,763	$43,315	$34,270	70	FTF + FTT	4201	Northridge	Environmental Biology & Ecology	22	66	40	2	5
1400	$18,948	$25,748	$54,576	$38,752	70	FTF + FTT	4201	Northridge	Environmental Biology & Ecology	18	66	37	2	6
1401	$5,899	$22,974	$51,983	$32,088	70	FTF + FTT	4201	Northridge	Environmental Biology & Ecology	17	66	33	2	7
1402	$10,900	$31,477	$63,744	$42,634	70	FTF + FTT	4201	Northridge	Environmental Biology & Ecology	12	66	28	2	8
1403	$13,367	$34,133	$50,856	$43,361	70	FTF + FTT	4201	Northridge	Environmental Biology & Ecology	10	66	22	2	9
1404	$4,786	$44,392	$71,258	$63,855	70	FTF + FTT	4201	Northridge	Environmental Biology & Ecology	7	66	17	2	10
